form,item,perfmat_idx,token,punct,pause_min,pause_max,pause_1q,pause_3q,pause_med,pause_mean,pause_sstd,f0_before_max_med,f0_after_max_med,f0ratio_before_min,f0ratio_before_max,f0ratio_before_1q,f0ratio_before_3q,f0ratio_before_med,f0ratio_before_mean,f0ratio_before_sstd,f0ratio_after_min,f0ratio_after_max,f0ratio_after_1q,f0ratio_after_3q,f0ratio_after_med,f0ratio_after_mean,f0ratio_after_sstd
Grade2Spring,330,27,woods,.,0,39,3.0,25.5,6.0,13.8,13.738371706387085,258.2250000000001,302.23589743589736,0.8784029038112522,1.2954577056778678,1.0142940931964155,1.090784653213102,1.0500111931945377,1.0550253357541057,0.10109367559389329,0.7093613017776593,1.0990104968757188,0.9499915993119705,1.0444721732361852,0.9853798015873896,0.9848590156262961,0.09541737552269712
Grade2Spring,330,29,suddenly,",",0,48,4.5,34.5,18.0,19.0,17.627089541790095,248.98,299.11041666666665,0.679561266060796,1.8723229839122861,1.012696394763712,1.1374072535294029,1.049016327033834,1.0954622276350094,0.2576986544175447,0.9839597351181492,1.340901157717145,1.0334414873127387,1.1259193617538497,1.0612694801196396,1.0889049647087083,0.09099587367996664
Grade2Spring,330,51,heads,.,0,51,13.5,40.5,36.0,28.4,17.851770620465476,245.23958333333331,266.65686274509795,0.5249605089476987,1.932275541795666,0.9091900308362468,1.0685953886408701,0.9622523291502464,1.0112382072181951,0.2972005399707652,0.0,1.1367828535595548,0.939372272175264,1.0250002199640464,0.9874423281974055,0.9219765639006179,0.26673770082707593
Grade2Spring,330,69,was,",",0,87,0.0,30.0,24.0,25.0,29.669609270863585,243.2595238095239,246.84523809523805,0.8280481688252638,1.147641662871642,0.8940768450205177,1.0209048384938613,0.9902773912236751,0.9796576440315289,0.10245001808617372,0.0,1.9448424663218173,0.9773011362719402,1.031409925575248,0.9978845502039482,0.9948744292908519,0.37300353320390117
Grade2Spring,330,79,squirrels,.,0,72,15.0,45.0,30.0,30.2,22.747684340546463,289.47222222222223,281.5967741935484,0.9912792784951973,1.463818159420344,1.0592930356915224,1.1117194850218794,1.077249842668345,1.1035356926116013,0.1083149262366203,0.7096087207623449,1.0626471538710118,0.8422428928985018,0.9781463581653216,0.9156828378868586,0.9154505155247065,0.09852024233990254
Grade2Spring,330,87,alone,",",0,33,0.0,19.5,6.0,9.4,11.444274925543713,268.47619047619054,239.13888888888889,0.0,1.2571869398497943,1.0678768210327234,1.104397844790686,1.0873483201716971,0.9595997323638633,0.3926096008120788,0.0,1.1783915949302106,0.9185007912633478,1.0096804648912312,0.9865161413433907,0.9157488028077599,0.26673622485625464
Grade2Spring,330,101,near,.,0,303,22.5,46.5,33.0,52.0,74.97999733262199,232.59777777777785,292.48596491228074,0.0,1.0973325346206702,0.9371112478576855,1.0385422121979622,1.007571001987258,0.8468566499070356,0.3662791610049983,0.730881373618962,1.279150422044741,0.8114636638705812,0.96567931469131,0.8775679089908062,0.9007960873116223,0.13685241204650236
Grade2Spring,330,111,waited,.,0,156,22.5,66.0,42.0,55.0,49.147009791324756,251.03888888888898,298.68095238095236,0.9773976833271973,1.91369866354502,1.0198593859515765,1.104456404861867,1.0648144875284253,1.121704428508178,0.2287957952085678,0.8765860538188669,1.6777178595360414,1.0225662251628218,1.2478118528614497,1.083316132742691,1.1328074986182064,0.19837894941347597
Grade2Spring,330,115,enough,",",0,24,0.0,1.5,0.0,3.0,6.611677980232077,268.9055555555556,255.02222222222224,0.32583618023534405,0.9404110553389059,0.7223231088729831,0.8203311026312232,0.7599094010049399,0.7253459689743049,0.17328790768851443,0.8377644117050753,1.1861628337135457,0.9050083799645298,1.0532113698164738,1.009304154674549,0.9947130413326238,0.10788688829464042
Grade2Spring,330,133,nuts,.,0,177,36.0,81.0,42.0,59.6,44.553018175780515,240.82888888888874,268.74666666666667,0.0,2.1642333333333346,1.0355776292433614,1.1024542755634754,1.065279417926936,1.1180391811927934,0.47117379620631733,0.7808313901567772,1.017976347802514,0.8700303893684653,0.9500045519831419,0.9010843254247064,0.9062915205941259,0.06721354620493575
Grade2Spring,330,153,eat,.,12,102,28.5,60.0,42.0,46.2,24.340442536181275,240.10666666666668,293.15,0.7995660172649655,1.0423302188008072,0.9173727295770774,1.0133401370501376,0.9876375697271215,0.956844625808576,0.07536607299217594,0.8271900739772666,1.3302271530119627,0.9757696687296299,1.048064456108217,1.0096877783413951,1.0123588068096747,0.11580528672651322
Grade2Spring,330,161,smiled,",",0,69,0.0,40.5,15.0,22.8,23.39780209458023,293.15,249.51403508771944,0.7383073965451917,1.5344124710134763,1.0676273145194024,1.1436740165463297,1.1117839862650225,1.1147245544873812,0.15992610052684658,0.8947836547224144,1.252862579524511,1.002794557330636,1.0572199163470726,1.041536113119627,1.0330232262570491,0.08070470083796143
Grade2Winter,2102,25,lawn,?,0,117,25.5,63.0,36.0,46.4,33.95753650832589,236.38666666666668,283.92333333333335,0.9401813671668496,1.1976775366965524,1.0219417213916688,1.0923510857115666,1.0546533678648284,1.0610072471488021,0.06225447268497975,0.680049524133564,1.3230599461231387,0.8728542732549811,0.9840465989318747,0.8917644931747447,0.938073864531918,0.1449641864344396
Grade2Winter,2102,49,mole,.,0,234,37.5,79.5,51.0,66.8,59.47772692361402,258.3833333333334,306.91041666666666,0.8039036689271428,1.7287336964702138,0.8557844209166541,0.9916898994847165,0.9366826085013185,0.9808892071261225,0.22511610590005565,0.662663999168395,1.3012855172413793,0.961950222074484,1.2475017435189064,1.1357710009095223,1.0861966161118288,0.19287408418048013
Grade2Winter,2102,61,long,.,0,174,18.0,63.0,36.0,46.8,47.132336488414644,289.37647058823535,282.4388888888888,0.0,1.3674376594899575,1.051309503945781,1.1754308990621054,1.06714244993753,1.0215350853352956,0.3332801798311064,0.0,1.244065675458762,0.9751324330353123,1.1093688133749184,1.0266056188858879,0.9775170517911486,0.29458554472412135
Grade2Winter,2102,89,ground,.,0,144,0.0,88.5,45.0,53.4,51.75326076683478,222.27666666666667,279.85,0.0,1.068524764778981,0.8728418970858138,1.0172412283911865,0.9474446629944018,0.7791579529959638,0.41528459932722317,0.9089075205984453,1.226947816268097,0.9536560494643639,1.1054296305390803,1.019326856744558,1.0326392358393874,0.09496178881155307
Grade2Winter,2102,107,legs,.,0,102,16.5,57.0,39.0,38.8,28.42584337233588,245.0148148148149,279.00416666666655,0.0,1.1531224479592002,0.7810704844936724,0.9681353541600004,0.8926816926353073,0.7795275041273142,0.3469772061418121,0.0,1.1568017076533108,0.8166983981692846,0.9815901093237009,0.8684116430315352,0.8571158110942693,0.27245750599047214
Grade2Winter,2102,129,ground,.,0,156,0.0,67.5,45.0,46.8,44.59532326537008,230.65714285714282,266.8333333333333,0.0,1.085096379877762,0.9111955051503489,1.0293230617931486,0.993894356502024,0.8403743064284515,0.3778520784444072,0.7653625574924762,1.2364086176682811,1.047034007210353,1.1587443310657597,1.0695547185857919,1.0733810446139063,0.1333229782844339
Grade2Winter,2302,9,biking,.,0,87,9.0,57.0,30.0,33.6,27.359511273830474,271.54166666666674,291.3851851851853,0.8678428814966478,1.1188888097668277,0.9715405320326294,1.0657703632859306,1.0069478616078247,1.0139761834097132,0.07180350206120399,0.7632488317151384,1.3166070117474307,0.8846698639207267,0.9621095884349945,0.9089468495115168,0.9432360530960614,0.1314347615308136
Grade2Winter,2302,19,pond,.,0,123,10.5,45.0,33.0,40.0,38.19498845211427,299.2999999999999,280.7,0.0,1.194658407031558,0.976792215255557,1.0936013805688256,1.0156002875629044,0.9830826881254275,0.2850593217935343,0.7510646488463297,1.0126928020565555,0.8587158581767882,0.9564974639570245,0.8804571493747492,0.8972828956916735,0.07102716230007018
Grade2Winter,2302,47,jelly,.,0,195,30.0,63.0,45.0,51.6,45.31603311348928,260.54313725490204,295.2857142857144,0.869721099909779,1.325467971835823,0.9343147482225455,1.1190274214026186,1.0292647864184012,1.0431438356797789,0.13663808618257572,0.0,1.2367611206586469,0.7528245366064091,1.0754002644471803,1.0360370208568097,0.8879887896698812,0.34128088544375795
Grade2Winter,2302,59,dots,.,9,135,37.5,63.0,51.0,54.0,33.232944068026406,265.0583333333332,312.5125,0.7317176730340103,1.3987518078972914,0.9074395061026199,1.1047816500971908,1.0412266174917466,1.0135734319134357,0.16541945754186993,0.7742708689272576,1.2399420105881158,0.9463957388696416,1.0489768324333097,1.0250500708727588,0.9977094625298304,0.12406794548784983
Grade2Winter,2302,81,jelly,.,0,177,28.5,102.0,42.0,65.0,57.69129669443836,255.64444444444447,287.26249999999993,0.0,1.2804949167039243,0.9003391789851262,1.0919038030717831,0.9992239639919294,0.9438067913260914,0.29166012303150435,0.0,1.249087850385615,0.8263764272885759,1.0298335293758367,0.9160153662736785,0.834959133917818,0.361078373017848
Grade2Winter,2302,91,home,",",0,72,0.0,18.0,0.0,13.2,21.65706747065658,294.33333333333337,273.42592592592587,0.0,1.1124509556891402,0.8428177499681904,1.0095137534488128,0.9180440905749726,0.8747215091529211,0.2608317851618352,0.0,1.0640194318301825,0.841562139424933,0.9756111881722391,0.8834533237341012,0.8582137753613676,0.2505689690497559
Grade2Winter,2302,111,eggs,.,0,339,16.5,82.5,51.0,74.0,94.04937912759294,267.03461538461534,266.12888888888887,0.0,1.3382445483565235,0.9578802429436828,1.0182545142436088,0.9785039523383049,0.8775853571701061,0.3706676524799737,0.0,1.256685998444476,0.8582515558425126,1.0372936361089766,0.9024537955725223,0.8818690531256967,0.3184448015438981
Grade2Winter,2302,135,days,.,0,180,27.0,54.0,42.0,47.6,43.50172410376398,232.78484848484857,273.1904761904763,0.0,0.9965770352429443,0.8455802092313353,0.9387034635461117,0.9036257694839132,0.8249752363895618,0.2450352481055696,0.4963806444162147,1.0027945928724227,0.8593521466531906,0.9597277369614268,0.9017440475659085,0.8739493772335001,0.1321419066412032
Grade2Winter,2302,153,tadpoles,",",0,84,6.0,57.0,30.0,32.8,28.175977610115222,262.08888888888885,274.5083333333334,0.0,1.1649563936601215,0.9609519735849992,1.0605683555713465,1.0439958451503415,0.9436147513311209,0.2802223285018682,0.949431742592698,1.352812534580996,1.0603966054593488,1.148708766194612,1.1102564806946087,1.1110703617587656,0.09663168223391469
Grade2Winter,310,11,pie,.,0,111,16.5,52.5,33.0,36.2,29.686937964604667,269.8481481481481,287.1333333333333,0.797237308146399,1.5717385295743507,0.8832236206659358,1.0850451019888196,1.05148234022916,1.0343199312321096,0.1971461792241678,0.7294724387729922,1.3648391560013835,0.8790934950877254,1.0825719224045498,0.9423563797420367,0.9877702151506049,0.1844543011047738
Grade2Winter,310,23,help,.,0,111,45.0,76.5,57.0,58.8,27.11404485818058,264.4533333333334,295.68333333333334,0.0,1.1769127618184223,0.9469956716065356,1.0390792087398062,0.9818941187612462,0.9347911679543132,0.27231231662634936,0.7601805379592632,1.2776061388326063,0.8242004774517109,1.0657845718942773,0.9278363853417475,0.9494271763660439,0.15261694097275175
Grade2Winter,310,31,flour,",",0,117,0.0,7.5,0.0,12.0,30.17094155451093,306.87407407407414,277.63095238095224,0.0,1.244035408517904,0.8169821966219558,1.1622101151537754,1.0818280805923777,0.947031340749605,0.33036608062752665,0.0,1.503851663171393,0.948113018697069,1.1460234882417195,1.0393239236734282,0.9836252827905054,0.35060135454660296
Grade2Winter,310,33,sugar,",",0,99,0.0,9.0,0.0,12.8,28.061666786866795,276.23333333333335,258.97777777777776,0.0,1.5142539002604218,0.9461630029005803,1.2624202283737296,1.0608635673886053,1.0568887991278113,0.3639022715196803,0.6935653425408735,1.6156259458452649,0.9333671677566147,1.0849580714446247,0.9791794356321561,1.0344250296868984,0.21271374533301457
Grade2Winter,310,43,crust,.,0,138,36.0,88.5,60.0,63.0,40.86738133454182,246.98666666666668,302.26410256410264,0.0,1.1088662790697676,0.9178808237915689,1.0468403062257157,0.9747727254776515,0.918685987560725,0.2674334658490093,0.6213516029939691,1.207410262781753,0.8647298172949013,0.9597320657737956,0.9244127469929244,0.9267490955368974,0.1415891580518463
Grade2Winter,310,63,crust,.,3,114,30.0,66.0,51.0,52.2,30.05994011970084,254.875,293.08809523809515,0.0,1.1849116941638203,0.7521299048971523,1.0191384167392759,0.9679702479764246,0.7753296875050442,0.4204636411006508,0.929540790032821,1.419364455959119,0.9848949187518984,1.0488858994503718,1.0127286578480639,1.0539812387920944,0.12583739758548085
Grade2Winter,310,85,pan,.,3,144,52.5,108.0,75.0,76.6,42.07442385650864,247.12222222222232,309.67291666666665,0.0,1.4876876539228188,0.886727117655618,1.0157916069290587,0.9641203183310102,0.9092679853911557,0.3111499138984594,0.6056255592257961,1.2580924034430068,0.7951355365625429,1.023929546326418,0.8999862642508402,0.8978932161335157,0.16847319905826014
Grade2Winter,310,111,minutes,.,9,162,31.5,79.5,66.0,61.8,38.46556901957906,279.3384615384616,283.7111111111111,0.593013752263495,1.7440789473684217,1.0045706480981655,1.1525235387549952,1.0844272568224498,1.0939998158828321,0.23370388398780526,0.7871636380536325,1.578616109649901,0.9324520560688071,1.0581454865424915,1.0029577555350753,1.0455157046657737,0.21551157630247983
Grade2Winter,310,119,baked,",",0,69,0.0,36.0,12.0,23.2,25.843484948545814,291.2619047619047,275.6333333333334,0.7469230881218242,1.6002914693452823,0.8689658291314424,1.0833058716367745,0.9335692332578455,1.008947717246896,0.22155757321468442,0.7926822430400909,1.1625929861849098,0.8660479108195329,0.9474987153072458,0.9077483099323971,0.9222735140264472,0.08417202613680785
Grade2Winter,310,131,kitchen,.,0,204,33.0,90.0,57.0,64.0,50.52722038663912,258.35757575757583,252.2133333333334,0.9516584032392341,1.4605784586266042,1.0134651220878803,1.1061383827579148,1.0447453768052632,1.0740212989983642,0.11988369841349307,0.896506727327232,1.534532430456429,0.9801311813524067,1.0507233655274915,1.0136033791833643,1.0503838090865214,0.1596189942008086
Grade2Winter,310,139,rang,",",0,66,0.0,31.5,6.0,19.0,26.021968740717085,274.34166666666664,279.26000000000005,0.6554751453315933,1.0506799821990238,0.844622314276845,0.9631660603699076,0.8689876853320275,0.887151541028329,0.10296881906625702,0.7216094917520111,1.0442483577533126,0.8179184854152448,0.9333758147795839,0.8626491478184923,0.8776525809098427,0.08819439188849496
Grade3Fall,2403,7,lately,.,0,84,3.0,39.0,30.0,27.4,23.835148116055116,307.12999999999994,284.89393939393943,0.6884149745668087,1.4132283606668319,1.0539167456338019,1.1536418598232254,1.1061854944942513,1.1032799372118824,0.18101670660982747,0.8155822415059534,1.5318159550652113,0.9865385378817262,1.0923586747524299,1.0186765674976295,1.0687866396658605,0.1663837972196282
Grade3Fall,2403,21,plants,.,0,135,7.5,66.0,45.0,45.4,43.45736827216827,255.1888888888889,276.12916666666666,0.753062333716868,1.0433015722712118,0.8205181426036963,0.9951316803560092,0.9148234423303001,0.902213925172287,0.09901751141326454,0.7658607657020859,1.1656459373173256,0.8732121531565451,1.0162796874547064,0.9605591708845506,0.9551437300882382,0.12457965647698219
Grade3Fall,2403,27,garden,",",0,48,0.0,27.0,0.0,14.2,17.909295272088656,276.12916666666666,278.84285714285716,0.7658607657020859,1.1656459373173256,0.8732121531565451,1.0162796874547064,0.9605591708845506,0.9551437300882382,0.12457965647698219,0.9341553472674722,1.2907207833125984,0.9861795955633004,1.081616490016577,1.0093866082576526,1.0487990638603886,0.09797230195308679
Grade3Fall,2403,43,plants,.,0,126,42.0,82.5,54.0,62.8,32.37988793768661,244.96410256410255,250.4733333333334,0.8762290341237712,1.137209637858895,0.9315802918791376,1.0421104709056204,1.0098916787527201,0.9933730002393769,0.07623923321924733,0.5954582989265071,1.318100417233135,0.9551464012270434,1.0514204568049772,1.0059496930085168,0.9919109361505961,0.16333882847955508
Grade3Fall,2403,51,snowflakes,?,6,105,33.0,67.5,57.0,51.2,28.651103194915798,254.48888888888888,285.6878787878788,0.7046700162800709,1.2804884134879315,0.9485221475977581,1.0408291258427362,1.0098819997498225,0.9941060375120884,0.14211460722914532,0.8410888000944144,1.5039745444026609,0.9977137337279656,1.1530914146872973,1.0243398598886293,1.0869543548537157,0.18280593933083097
Grade3Fall,2403,63,couldn't,.,15,192,46.5,90.0,72.0,72.2,43.71694669772157,262.75277777777785,272.2466666666666,0.9101954143483051,2.0650923654706967,1.030898915467923,1.308981680002892,1.0726941156133174,1.1924297002785633,0.30580058381804187,0.6047718018220979,1.1388551227474424,0.9116194016141637,1.0226332739192718,0.963257636763837,0.9445634773068975,0.12979236515586245
Grade3Fall,2403,75,petals,",",0,84,0.0,54.0,36.0,32.4,28.306485879690943,263.09743589743584,258.27333333333337,0.7937345299952764,1.2228753241118555,0.8816166611220239,1.0066123540964198,0.9326096405441823,0.9582710519159451,0.11654708767543932,0.0,1.1094669879030472,0.9002214268784274,0.9892299177298778,0.9398200650185227,0.8748835560454453,0.2661312224175882
Grade3Fall,2403,89,butterflies,.,21,333,39.0,96.0,60.0,84.8,76.69904078372073,252.11428571428573,298.96666666666664,0.0,1.3712086235622376,0.9631811518121478,1.0965193087820848,1.0411074018648558,0.9971039517300753,0.29694600510120955,0.6862432613229449,1.1479622374078797,0.8629309200245584,0.9554710509394306,0.8844084317492513,0.9193873622564372,0.1340399170937279
Grade3Fall,2403,99,garden,",",0,87,0.0,34.5,12.0,21.8,26.01702739141646,290.60833333333335,263.2549019607843,0.8835837990233099,1.1036710579603117,1.0007455370042768,1.0728584934206777,1.0302168210410947,1.0240209482974123,0.06587367434059435,0.5036435307367748,1.131260075473374,0.8893999581958132,0.9865339038873242,0.9212725352026432,0.9235583675699373,0.14556888964499792
Grade3Fall,2403,107,leaves,.,0,69,3.0,43.5,33.0,26.6,23.509268688874915,274.0222222222222,283.54027777777776,0.7466111111111112,1.1216179423476165,0.9633518684207086,1.0512158958481166,1.030631796533879,0.9995107295400001,0.09867799587288976,0.7889801779590446,2.0214094696325606,0.9299754204574269,1.1297343790739498,0.9795279132534687,1.0760237919734574,0.30057245636420776
Grade3Fall,2403,117,plants,",",0,75,6.0,39.0,33.0,28.8,22.92596780945136,286.9083333333333,258.2,0.8732924469381275,1.317979041916168,0.9399136376789013,1.153966184862168,1.0757544164011543,1.0691993444986907,0.15072698628907938,0.8402593790169877,1.072854772563629,0.9553310572497191,1.0392563599013167,0.9846293136216951,0.9789878888442237,0.07183360833031478
Grade3Fall,2403,133,leaves,.,0,252,43.5,106.5,60.0,81.8,67.64001351693706,241.37333333333336,276.6692307692308,0.8457974971558586,1.0659973598688224,0.9695351501941238,1.031872106625146,0.9805445866281153,0.9879969214120994,0.05768492199410885,0.5600271766035388,1.9120074254483466,0.9574667193844415,1.1958824436301296,1.0881563360563686,1.1026256137930248,0.29871408926999704
Grade3Fall,2403,137,way,",",0,54,1.5,31.5,21.0,21.4,18.488606530200467,276.6692307692308,243.67222222222225,0.0,1.7484992855897452,0.6930504082032272,0.9184491063819107,0.7892067193505204,0.8091806689976708,0.3515967387642465,0.0,1.1295647695081121,0.9599119768209299,1.0659620776219787,1.008238955124765,0.9481047178360577,0.28157360067696896
Grade3Fall,2403,145,hatched,",",0,165,0.0,19.5,3.0,18.8,42.02244298331207,267.83333333333326,264.27058823529427,0.0,2.121978230603721,0.8201375852481121,1.0028570575784346,0.9305590373527199,0.9759475713531297,0.44817803625393904,0.0,1.0908197027759603,0.8082859113336369,1.005329114363838,0.9419398039645798,0.7971265027969393,0.35562045442218193
Grade3Fall,2701,9,old,.,0,141,19.5,58.5,42.0,43.8,35.56523181824792,272.98958333333337,296.60833333333335,0.5021355617455897,1.4033622771104213,0.8032002518879157,0.932863250033331,0.8961465642053682,0.8727233520016868,0.2058604519329638,0.0,1.015444580289874,0.7705974030470372,0.87544707612577,0.8313415632436807,0.7434407317527721,0.32478883196876984
Grade3Fall,2701,15,events,",",0,144,0.0,39.0,21.0,28.6,39.44037090523943,296.60833333333335,271.9185185185185,0.0,1.015444580289874,0.7705974030470372,0.87544707612577,0.8313415632436807,0.7434407317527721,0.32478883196876984,0.4778138375429189,1.0563617533658585,0.8939017504364383,1.0028652475412356,0.951299136064128,0.9225620942345347,0.1412539306958359
Grade3Fall,2701,31,talk,.,0,108,28.5,66.0,42.0,46.2,33.07394313180263,263.5228070175437,324.27083333333326,0.8148195107398568,1.2152674722634442,0.9557077209583924,1.1090696357535181,1.0510003965797414,1.033413980069289,0.11038738970443968,0.8210779927239481,1.6254768580600591,1.0733097298295373,1.2407518979336212,1.1557181680477595,1.1511869904286307,0.18191498675380027
Grade3Fall,2701,51,stories,.,21,168,42.0,64.5,48.0,61.4,37.17487630875762,221.2900000000001,283.4142857142857,0.0,1.821102468718296,0.9436594009046761,1.028050895095923,0.9969384066157528,0.9879217097960727,0.35067307329023883,0.6627454384974896,1.1439047163580884,0.7903514195417155,1.0467541421114535,0.9854134762634001,0.9295991045311178,0.15579628611945326
Grade3Fall,2701,79,days,.,0,105,30.0,49.5,39.0,40.6,25.300479950275367,242.43750000000009,286.2388888888889,0.5207628784899724,1.0682910443904707,0.8086681626870725,1.0023141660724846,0.9260616290949863,0.895685234469371,0.1466100967714987,0.7822670720400198,1.0753937144350412,0.9129288362749799,1.0132413681090795,0.9784338941475843,0.9554242186517868,0.08000997465183622
Grade3Fall,2701,121,get,.,9,117,37.5,90.0,57.0,60.6,30.974182797936738,243.55,274.6375,0.8250868168881693,1.1545751068719268,0.934416088017969,1.00171486891119,0.9713837454952154,0.9737368783119128,0.0852470447441085,0.8048725576907615,1.210415386229744,0.8715127083679047,0.9594092733121757,0.9340779762612059,0.9369019326403729,0.0943958354269392
Grade3Fall,2701,131,grandfather,",",0,78,10.5,31.5,24.0,25.2,21.2071416542366,264.28550724637694,258.28333333333325,0.8576493323626891,1.6111288654948768,0.9972478092283894,1.1407837945356332,1.030220492866407,1.0899091676920134,0.1888617875395932,0.7038975690232422,1.1422768754932162,0.9753447523496231,1.0703879987697547,1.0057257240300617,1.0078562421349841,0.11032318924938098
Grade3Fall,2701,151,days,.,0,129,24.0,45.0,36.0,39.8,33.66473356072027,231.3125,246.74166666666667,0.7332320185088573,1.85961737786132,0.9975694205410788,1.0898238537712754,1.0241701272969084,1.0829274830157536,0.2554397442802825,0.9145913291912638,1.7617316466965907,0.9994516826682907,1.077219514900659,1.046108246884719,1.076163455136264,0.19985846972782378
Grade3Fall,2701,169,share,.,36,159,54.0,97.5,60.0,77.0,32.85683229666896,247.99090909090907,269.04444444444437,0.9249968882454287,1.6649771689497719,1.018139381158007,1.1417251508528112,1.049400657223232,1.1056608890361326,0.17700116014043196,0.5801524424586036,1.2684241706161137,0.8459522999696913,0.9504930720115378,0.8910090919295094,0.9065209211477581,0.14214825543429094
Grade3Fall,2701,177,young,",",0,78,22.5,55.5,30.0,35.6,24.42130217658346,282.1066666666667,248.09047619047618,0.8116968613268787,1.2806525845783967,0.8614081549966011,1.049849874456161,0.9149178646667592,0.9618809781072393,0.13234015885310582,0.6345999999999998,1.2244778484817123,1.0268489556135023,1.0768615105331638,1.0576174375606215,1.0406821679771487,0.13481147878068583
Grade3Fall,2701,193,farm,.,0,111,28.5,64.5,39.0,47.0,29.473959450916766,231.35333333333332,269.80606060606067,0.7748639327586696,1.0935712079539939,0.9457856447994275,1.0140587706640574,0.9757485930317483,0.9556003559411791,0.09426927070192052,0.8212223639735375,1.2756675019077508,0.9758086649534843,1.035439824405608,1.011552754667111,1.0362887650916721,0.12842140281883582
Grade3Fall,2701,223,day,",",0,129,9.0,49.5,36.0,35.6,33.82475847237177,250.35128205128206,262.36444444444453,0.8646013002520897,1.9289241887035218,1.0279534296340676,1.0947335284960322,1.0496379751576057,1.1061448706223185,0.24146993287489726,0.9610284755052488,2.4370338372930167,1.0296585164370873,1.2103433155030245,1.1013073234703497,1.2362545131921088,0.4051727037509357
Grade3Fall,420,13,bright,.,0,51,4.5,33.0,21.0,19.4,16.54344928621943,283.28888888888883,260.56249999999994,0.7304315755980448,1.1708499352841153,0.9270918266726391,1.0331565352134104,0.9824289029587042,0.964744090865509,0.112874076272607,0.0,1.1491294122501194,0.8833601819604848,0.9437252411524497,0.9129513761092706,0.8631067229222776,0.2566046268327946
Grade3Fall,420,27,blue,.,0,66,0.0,36.0,30.0,24.4,20.468791575748394,254.76956521739123,272.2111111111111,0.0,1.0453665906801681,0.8637963932131265,0.9706098777910881,0.911028297825494,0.7569906893704333,0.39611872857922575,0.0,1.0882655238307266,0.8234169598191882,0.966972312879568,0.8881366656121481,0.8219477857721816,0.2733172496096188
Grade3Fall,420,45,pm,.,0,0,0.0,0.0,0.0,0.0,0.0,253.84166666666675,274.9266666666666,0.0,1.6455983010911102,0.8733373968660882,1.0511336468396,0.9461476016522222,0.9386369394914637,0.3733532358027199,0.0,0.9850230923428793,0.7952657496804111,0.8969217107057124,0.853598010219824,0.784100000790274,0.2416650407705789
Grade3Fall,420,61,event,.,0,156,42.0,69.0,57.0,58.2,36.316466159109076,239.29523809523806,272.0305555555554,0.0,1.233120048366984,0.9643352337665979,1.0648106444510061,0.992342374447629,0.9375473323547183,0.30182183032459525,0.710702002832288,1.0786415289256197,0.8623352548440983,0.9435749557684232,0.9031001419366703,0.8966255422817786,0.09498152866222626
Grade3Fall,420,79,sun,",",0,48,22.5,37.5,30.0,27.0,15.95529468770253,266.2933333333333,265.22291666666666,0.7492577367894186,1.1593958892573295,0.8888033490961171,1.0099737876990904,0.9700444872031062,0.9498492457226998,0.10697960105087388,0.6464172090847625,1.218802105149924,0.9661283504464505,1.0588463892002864,1.010545790042177,1.0013552401392112,0.13787538418185802
Grade3Fall,420,97,minutes,.,0,60,25.5,46.5,39.0,34.8,19.000751864822913,269.69259259259263,272.32777777777784,0.0,1.4194311320091233,0.822870013735328,1.0019218591003645,0.9403106039033576,0.8354574331026804,0.37119673019153987,0.8126924453992123,1.1051581488147562,0.9473229455064215,1.07910860232297,1.0415083701435224,1.0077104788921203,0.09369506865115766
Grade3Fall,420,121,eclipse,.,15,96,37.5,60.0,42.0,50.4,22.138524921825432,240.37058823529406,275.08888888888885,0.9195696595942542,1.6669405161564976,0.9597319137702512,1.0794903918028895,1.0404493185689947,1.0729274054426021,0.18585153430220402,0.48116587102942643,1.1376808157985014,0.9228352194161324,1.0744351809299708,0.9937055926893112,0.9533517446133826,0.18282172808023972
Grade3Fall,420,135,eclipses,.,0,132,21.0,42.0,36.0,36.8,32.61726098687188,250.08148148148143,254.1875,0.7645728996679985,1.3496703796317346,1.0137900808792553,1.116556141082199,1.0767291946718804,1.0524000610015152,0.14179548982829698,0.5142477247197451,1.1759905639771093,0.913225648720323,0.9977473328576083,0.9680147171546833,0.9432415853728808,0.15918109003345568
Grade3Fall,420,147,ending,.,18,216,30.0,72.0,42.0,61.0,50.831654929356205,255.77083333333337,287.88666666666666,0.8546158736191517,1.1740027601172733,0.9845659222150525,1.1104310578776664,1.0666929571540174,1.0428825160924715,0.09742216413371697,0.7426043588166974,1.2094949117729437,0.7978959052344996,1.056450822370381,0.9139557032942413,0.927444823228884,0.14786231343773573
Grade3Spring,2503,13,creature,.,21,159,36.0,99.0,54.0,69.8,44.01006378415867,268.05256410256413,282.18888888888887,0.9426807588497862,1.2903756265134874,0.9986398397808889,1.0318635706166905,1.0238389122620888,1.0459058646221966,0.09094543838900479,0.889781765595215,1.2285240292394632,0.9534135693703111,1.0458069922907576,0.9986836662658458,1.0045696357876897,0.0887339271381145
Grade3Spring,2503,33,oceans,.,9,168,31.5,48.0,36.0,48.2,39.024168335606,259.3305555555555,300.97142857142865,0.990112366000316,1.186595998881517,1.0489000336307486,1.1192282120478534,1.0613294031543712,1.0754598234080186,0.05397448597685563,0.6516278735975884,1.3158219184975695,0.8770538749605368,1.0201661671319182,0.985556087769719,0.9589610511990582,0.16742674731493348
