form,item,perfmat_idx,token,punct,pause_min,pause_max,pause_1q,pause_3q,pause_med,pause_mean,pause_sstd,f0ratio_before_min,f0ratio_before_max,f0ratio_before_1q,f0ratio_before_3q,f0ratio_before_med,f0ratio_before_mean,f0ratio_before_sstd,f0ratio_after_min,f0ratio_after_max,f0ratio_after_1q,f0ratio_after_3q,f0ratio_after_med,f0ratio_after_mean,f0ratio_after_sstd
Grade2Winter,2102,25,lawn,?,36,141,39.75,68.25,43.5,59.4,32.918080138428486,-2.795114419070792,inf,0.3929649717768434,0.7755790390552224,0.6428467548768703,inf,,-4.510733515360074,1.956716697879968,0.07374028113357523,0.9497026174488216,0.44364552731759166,0.17123406376807504,1.7672874936588785
Grade2Winter,2102,49,mole,.,36,105,64.5,76.5,70.5,69.6,20.23857702507763,-9.997533042543644,188.15373144246976,-0.42563378898146365,4.747959992145471,1.1405207986120733,19.104547233892664,59.595386000179175,-229.93701610885515,21.73683756773562,-1.3119409531877544,1.4839955447382769,0.36646341786218806,-20.161573051059104,74.04208542895061
Grade2Winter,2102,61,long,.,18,93,30.0,45.0,37.5,42.3,21.838040205109984,-6.816430728571859,10.880507607205395,-1.5157940859798558,1.139942669921265,-0.46930344822909015,0.2669930882333958,4.799574236868301,-0.6602021590843639,10.852497550507318,0.483339264329271,1.102880802445474,0.9178572421253137,1.798513746061527,3.2767547568965982
Grade2Winter,2102,89,ground,.,36,123,57.75,79.5,67.5,70.2,23.46060527778429,-inf,2.351368535711346,1.0160336525746974,1.6363515467809353,1.12131007783697,-inf,,-0.8588806417987709,2.3473450247158367,0.715149431569135,1.3473733959594716,0.8607804844222013,0.9861475477339774,0.8877829627243693
Grade2Winter,2102,107,legs,.,9,78,39.75,57.75,48.0,47.4,19.01578291840754,-6.755694309588253,5.821672670895092,-0.09001334925396344,1.2768496475639353,0.8051398243122074,0.4474388574014331,3.0885724481426977,-14.85882674541208,5.800243317329285,-0.8661042596715067,2.285109837302272,0.5469864898330494,-0.41394719919214457,5.561579421405686
Grade2Winter,2102,129,ground,.,30,102,41.25,63.75,54.0,55.2,20.985709423319477,-89.78183763100965,5.011828091779926,0.6117998220263711,1.1818028288063802,0.937072962677819,-7.7980345089630845,28.838687669486507,-inf,74.20417696620972,-0.6516103695771132,1.0184503399709812,0.44714789390136445,-inf,
Grade2Winter,2302,9,biking,.,12,108,22.5,43.5,34.5,40.5,28.853076092507017,-2.354579157259144,7.134823940382033,0.14601910789358175,0.8113992441415199,0.42413509391254156,0.7686743758319838,2.6265212404934397,-2.724765975460472,5.570518337725604,-0.21603700638036974,1.0213976063338341,0.23697198143774048,0.8001344278694059,2.5934746447778623
Grade2Winter,2302,19,pond,.,30,108,40.5,61.5,46.5,53.7,23.343093196918016,-1.0070135056718443,79.79007430986196,0.21767033318159115,0.9622573192582291,0.8710656065163561,8.355020865890843,25.111309669699885,-0.7390090827920839,2.8510444815788385,0.035859555935557716,0.38991018700135416,0.2461046653339492,0.37609561273118963,0.9419405297325457
Grade2Winter,2302,47,jelly,.,18,90,39.0,69.0,51.0,55.2,23.289482604815422,-1.0655707457408428,1.6537518292560232,0.19889328949409107,1.0553767673328933,0.7297915493282168,0.5990718302208979,0.8312559415108253,-1.4728778007749843,5.560053686248276,0.6173712063369371,1.293018786974698,1.0526136492337173,1.261827102605102,1.966352276138558
Grade2Winter,2302,59,dots,.,30,108,50.25,71.25,69.0,63.0,22.627416997969522,-20.805771728912767,15.217762243742483,-0.22368530664257075,1.4847439230164565,1.161209024885312,0.5278734714029556,9.307077003399241,-0.7845625637389579,2.3728615366470898,0.20203958195050897,1.1418871630695042,0.4586661058904779,0.6822166834370387,0.8799775787074109
Grade2Winter,2302,81,jelly,.,27,114,35.25,72.75,63.0,60.0,27.202941017470888,-0.2764382936076541,4.763978368572763,0.8847121084172636,3.295570693631092,1.4769716823875862,1.942946121404356,1.6362981268153496,-0.25608960392397834,1.5179329911011583,0.3445119186084501,0.9353822939586788,0.655911563937625,0.6536599508844558,0.50044214082619
Grade2Winter,2302,91,home,",",0,33,3.0,21.0,10.5,12.9,12.087183294713455,-1.8973181307048097,2.1222295392253923,-0.21889063064213926,0.6236558768520564,0.1600648872591352,0.15831646150874684,1.071591626159981,-2.3603612829847584,1.1281486623884784,-0.048254385029691704,0.8269442706625865,0.3154394963247151,0.150579691240403,1.0126872171340568
Grade2Winter,2302,111,eggs,.,36,99,48.0,81.75,64.5,65.4,20.91889098398861,-1.8085320634280557,3.43229504499298,-0.7258479313290918,0.7138425870136977,-0.06323628941495243,0.07341735141299895,1.501446151239098,-1.6725844045111085,0.381980769470821,-0.21428613926077764,0.2948106359671556,0.008658281450738579,-0.18212483431558504,0.6685954024476732
Grade2Winter,2302,135,days,.,24,78,33.0,51.75,36.0,42.6,16.899704139422088,-7.31995882919625,79.97937131697604,-4.537534784965637,2.0755441925465865,0.577899081936411,7.214186989418863,25.9526893745953,-32.78230613940775,2.0192241264904482,-0.7242017758838715,0.8799654823498162,0.32704023511917346,-2.937543147755387,10.529405052241039
Grade2Winter,2302,153,tadpoles,",",0,36,7.5,24.0,16.5,16.5,11.510864433221338,-5.232987847001783,10.29170290391356,0.3267846802972455,1.4727318870155375,0.5465153087023357,1.4780365104098643,4.003814740444893,-1.7861273173551169,5.64835495008991,-1.0727293495210481,0.8840797312772524,-0.23926670085399013,0.3464826513450694,2.2833853985591435
Grade2Winter,310,11,pie,.,21,66,27.0,45.75,36.0,37.8,13.798550648528272,-5.408291442873832,250.4301162501911,0.6180995239293168,1.9708005572302172,1.5122908532702575,28.14234556047499,78.61320567235134,-1.015972943692139,6.645540994875732,-0.5334555576081969,1.074153666342845,0.6302403494966075,1.171868907165204,2.4660874846253114
Grade2Winter,310,23,help,.,30,114,57.75,75.0,63.0,65.7,22.691408065609327,-3.862966510141682,17.3107057386999,-0.3274885418776508,3.7230788211859016,0.07011242325454559,2.7827262690827808,6.550877188806011,-12.581663757526385,1.0550935790483527,-0.8968815864591043,0.8251124116930653,-0.12227087675383917,-1.6251312074266437,4.280154277089717
Grade2Winter,310,31,flour,",",0,21,0.0,11.25,4.5,6.3,7.134423592694788,-18.173635003792647,1.3520250145709558,-0.15669883576718294,0.6355517832509975,0.25580524428895135,-1.4839696825002868,5.88541355547032,-3.0660093425143904,3.1735655890944914,-0.45358894341946077,1.4298259790100474,0.7541570471690704,0.47190130045130524,1.766776785980266
Grade2Winter,310,33,sugar,",",0,48,0.0,17.25,0.0,10.8,16.382917933017918,-2.1341660444428543,59.5577336656009,-1.0407456884031998,7.560561211094906,-0.20999790004663257,8.602135029384282,19.244851938203723,-76.65139990305252,17.63966188879188,-0.2995335234811871,1.565529605854203,0.4231923975520715,-4.888986786086922,25.869951401675024
Grade2Winter,310,43,crust,.,27,111,36.75,69.75,55.5,57.3,26.700187265260894,-6.416448938385426,4.871008712311784,0.48484220433556546,1.2619695142722671,0.7289241326528686,0.5298078840694466,2.7796411062189135,-5.233315027445183,12.22056498628619,0.0860697958799004,1.3793042125447226,0.5178450760055318,1.7880014782251503,4.7247072681610165
Grade2Winter,310,63,crust,.,27,90,42.75,65.25,57.0,55.8,20.503658210182884,-46.796485839218384,21.571177197864817,-0.33194853074406255,1.013773140577817,0.10598329192048553,-2.624977455637507,17.2240520526661,-3.5334940978056,4.958636132556941,-0.3588302828587636,0.6369893147024398,0.38951286673798463,0.32477793416043343,2.230944514684364
Grade2Winter,310,85,pan,.,36,108,44.25,82.5,57.0,65.4,26.222128060094587,-1.430328126155251,1.4267243241119985,0.07041179461248612,1.2147856592444835,0.6378386050385644,0.46048575094195077,0.9304879509263096,-0.9599441423861831,1.0470314662893945,-0.33289427027219154,0.15491984248316834,-0.181531189237694,-0.08492986995181273,0.5231291746135254
Grade2Winter,310,111,minutes,.,39,114,48.75,77.25,52.5,63.6,23.05645245912736,-2.9488697335186567,7.239132916291917,0.419899641718101,0.9937429426134059,0.7404360675155933,0.9577576181950335,2.546333167851623,-0.39717073236445044,5.661359446685936,0.08462991612254694,1.0401470862180704,0.5843196228408776,0.9679983176842437,1.7231316535068748
Grade2Winter,310,119,baked,",",0,30,0.0,12.0,6.0,8.4,9.879271228182775,-5.624916836187103,5.101680997864632,0.2522022028639743,2.125143682504787,0.7746349995315633,0.8553621015497743,2.7772693960693133,-1.0317193742163195,1.2172620102440574,-0.5051028406555215,0.003848439948336807,-0.3014165572164262,-0.18812013322219742,0.6057156112527299
Grade2Winter,310,131,kitchen,.,21,78,45.75,68.25,58.5,54.9,17.779201331893397,-23.657782180971967,71.9016893878263,0.3883431379630654,1.7750789727158711,1.2119572465583166,5.734793088128197,24.533390922034453,-0.4625797961714725,25.397542078585424,0.17765911248620816,0.8082920228545534,0.6443743822142953,3.064743402037315,7.902441341177964
Grade2Winter,310,139,rang,",",0,63,0.75,25.5,15.0,18.6,21.014280858501916,-2.4632628902616465,10.306976941408065,-0.3586740031882721,0.3643810594982765,-0.04064473369064064,0.8654017672358382,3.4689121917917713,-6.921640618636446,6.143317210339723,-0.9569798161759789,0.08111410632325083,-0.37641353662570276,0.08528942284631014,3.7573750616338484
Grade3Fall,2403,7,lately,.,27,93,36.0,60.0,51.0,54.666666666666664,22.93468988235943,-48.44027999002232,16.63193094241425,-2.3166243333295133,10.010714893471498,-1.699719024500251,-2.0516442476897705,19.36083436893047,-8.328152224501515,5.653512275102692,0.27140186016258955,1.8312363954121222,0.7590374992544625,-0.005555432473655901,3.967899184117096
Grade3Fall,2403,21,plants,.,0,66,6.0,51.0,42.0,34.333333333333336,24.743686063317245,-246.22471018569155,1.2395159603416082,-0.11389072540871233,1.0758686473480783,0.7282768287598341,-26.843920938545814,82.27028984607855,0.2589360273694103,1.5106596690098857,0.5025136140330903,0.956562279865997,0.6460236843049071,0.7388514385676589,0.4091715966371731
Grade3Fall,2403,27,garden,",",0,36,0.0,12.0,9.0,10.0,12.278029157808675,0.2589360273694103,1.5106596690098857,0.5025136140330903,0.956562279865997,0.6460236843049071,0.7388514385676589,0.4091715966371731,-0.10948989278956894,8.614572399325478,0.1463794913399009,2.2848247729206363,0.4492817813642411,2.282592218152706,3.36596730557666
Grade3Fall,2403,43,plants,.,24,69,30.0,54.0,48.0,45.0,14.773286702694158,-166.1573131725048,12.561238859642636,0.280515504875012,1.2623687612511916,0.8926460983067173,-16.469217563552164,56.27005242154421,-4.530042350449759,3.1220177670016067,-0.35425026332389803,0.8487827789895924,0.5791814009571097,0.12548215395288376,2.0682475874956685
Grade3Fall,2403,51,snowflakes,?,24,90,33.0,75.0,60.0,56.666666666666664,23.73815494093844,-4.927875090718027,1.237074870764281,-1.531593756296429,0.8370272480864039,0.2881549843642821,-0.4996145379681848,2.0011583065741703,-41.000182748628,6.375566871261737,-0.005331919523270474,2.141426735155491,0.4513921416912705,-3.6940559445538432,14.353727321880488
Grade3Fall,2403,63,couldn't,.,30,90,39.0,75.0,51.0,57.333333333333336,22.169799277395363,-2.6029185812184874,0.5747850988992793,-1.893982362181312,-0.0427879324197702,-0.8810531518209754,-0.956420969406919,1.1800659093594676,-2.0031836820014117,2.224089164780113,0.4436647346612771,1.0483874427962452,0.6367808683934962,0.6855748692126543,1.233326235505305
Grade3Fall,2403,75,petals,",",0,42,9.0,30.0,18.0,18.0,14.620191517213446,-1.7393573979364618,6.173497257834304,-0.0780183842657462,2.1189406782898796,0.1834828041358832,1.1209267033023211,2.447625230009718,-0.47957719940180826,1.1759773085808598,0.07154454315181752,0.7311129615625819,0.5575077533090397,0.43281703779493097,0.5664699575069999
Grade3Fall,2403,89,butterflies,.,30,78,48.0,69.0,66.0,59.666666666666664,16.393596310755,-208.43614057644848,3.6200860831771493,-0.8135196065458397,0.9077329436416856,0.1463111529552889,-22.813954729185873,69.62813974969559,-27.51239926438467,17.714977833869504,-0.34618339948667887,0.5587822599888939,0.20642959823358853,-0.9508834883845796,11.535554120992279
Grade3Fall,2403,99,garden,",",0,39,0.0,18.0,3.0,11.333333333333334,14.756354563373707,-24.662847487461942,2.954408668006208,0.07735276493817929,1.096367020277035,0.7638647741047179,-1.869061219432783,8.600385160046034,-1.6687950805155245,43.7868908697451,0.1889890731646567,3.4133662206768007,2.4105302443954444,6.486651856559825,14.24408640324791
Grade3Fall,2403,107,leaves,.,12,93,21.0,63.0,39.0,43.0,27.4135003237456,-1.2045906578027747,1.3753314687124074,-0.021348919641346605,0.7859781826086617,0.404244471275315,0.29931513174137075,0.7953350407089705,-1.276592070689598,2.6128177034872246,0.3670750536702345,1.0282165687484177,0.7934151755764288,0.7739982617501592,1.052115424723161
Grade3Fall,2403,117,plants,",",0,45,6.0,18.0,9.0,14.666666666666666,15.329709716755891,-5.0987949567136885,4.214078157937248,-1.3659707624883932,1.0033466029172733,0.09793006173124372,-0.2836094430132523,2.702720503684141,0.06117073510982566,1.8829859629154635,0.5920314549678379,1.6789069723887549,0.9448585410137845,1.0016853060294484,0.6875496531623836
Grade3Fall,2403,133,leaves,.,6,75,42.0,51.0,42.0,44.666666666666664,19.58315602756614,0.15488377115047652,4.168420272673336,0.7307749059341222,1.163687311371995,0.9857191852599871,1.1829248390574976,1.1681805902377778,-33.04654967339762,1.4818272947286468,-6.898004458600353,-0.5342580346545833,-3.12460983529873,-6.062363622551394,10.606954694217295
Grade3Fall,2403,137,way,",",0,36,0.0,9.0,0.0,8.666666666666666,14.186260959111108,-2.5051963997044138,1.130489096602357,-2.2807074698596335,-0.24649003012648327,-1.1763179748340744,-0.9794524065860324,1.4405161940950437,-0.7795088502185481,1.1805664234285043,-0.16879328761745344,0.8692180817154567,0.6575915674326229,0.39584614561208814,0.750213696408729
Grade3Fall,2403,145,hatched,",",0,69,18.0,30.0,21.0,24.666666666666668,20.223748416156685,-12.292221125909782,6.006484939517769,-1.0110703052690948,1.339552236915943,-0.029009196248594236,-1.7185090517800405,6.117549435541015,-3.5037890873031854,15.482270538447187,-0.43814141120411676,0.3916491720668647,-0.14946745834567976,1.395053662302466,5.462714367143329
Grade3Fall,2701,9,old,.,27,60,36.0,57.0,42.0,45.0,11.715374513859981,-1.0488772927991377,96.24742080603401,0.06364862402876768,1.4463272232792164,0.8625907427364775,11.27788649831987,31.884868933005123,-0.7414884354262189,0.987596757525873,-0.18700377698999887,0.24325699379563642,0.03238732085221766,-0.014055742804947683,0.5234635014679835
Grade3Fall,2701,15,events,",",0,30,0.0,15.0,9.0,9.333333333333334,10.547511554864494,-0.7414884354262189,0.987596757525873,-0.18700377698999887,0.24325699379563642,0.03238732085221766,-0.014055742804947683,0.5234635014679835,-11.737053233774562,0.4146734876631765,-1.0315270314839242,0.06238198474369447,-0.32735962988685824,-1.5607158978005957,3.853159837613243
Grade3Fall,2701,31,talk,.,42,93,57.0,72.0,69.0,66.0,14.849242404917497,-0.9139000856326626,1.2648854615766953,-0.19216680485067822,0.8446602495816486,0.6762476326152065,0.36422128556227606,0.7576454939438496,-9.978100259854859,68.5310465322314,-5.518417794900744,2.857978745823804,2.612210448612617,6.627640475262852,23.70737200727264
Grade3Fall,2701,51,stories,.,39,111,54.0,75.0,57.0,64.66666666666667,21.7428149051589,0.5527153018182452,2.1044455276455696,0.9578315768875862,1.1210390050612877,1.0097300105920328,1.1724880680916705,0.4672040771004327,0.090153936305203,0.9429731229291809,0.36145158945383465,0.630283865020315,0.5126756622217958,0.5210874393324709,0.262814258180597
Grade3Fall,2701,79,days,.,42,78,48.0,60.0,54.0,55.666666666666664,12.010412149464315,-24.15900805371446,7.880411516750863,-0.21266799933636013,1.20711261356239,0.7649755584040419,-1.3280302591701378,8.913173627366941,-0.19532656322917413,2.9040764047494503,0.9371861849363462,1.5981226576061514,1.4061659315284984,1.335332593159539,0.9349216284119827
Grade3Fall,2701,121,get,.,30,108,60.0,84.0,63.0,70.33333333333333,22.951034835057,0.20467201814228522,14.265873675619408,1.0658159436217287,2.9180644635365662,1.590603110377347,3.031976451490154,4.3446581556805794,-6.698300241973997,40.82086800679897,0.2976853133719442,0.7508993280722572,0.5576906873203651,4.204398634113611,13.939597744234833
Grade3Fall,2701,131,grandfather,",",0,36,0.0,18.0,3.0,10.0,12.639224659764539,-43.32602411521245,4.354681056682946,-0.1698621559922291,1.3954184424949667,0.1798502907012826,-4.040696582878484,14.837492186858091,0.18613670618057457,6.741759849277898,1.3000692863859444,2.663328839970036,1.4428376265461285,2.1335763088664432,1.9003915736397397
Grade3Fall,2701,151,days,.,12,81,33.0,51.0,36.0,40.333333333333336,20.844663585675832,-1.811071247527654,2.8730287798147174,0.4759850176939374,0.7837639700717962,0.6145769410913724,0.6331557422246328,1.1842725401932892,-5.345477819042901,1.6323841919155195,0.0682937581858952,0.7329412874517838,0.46036134726890915,-0.20775190009845515,2.046300886122187
Grade3Fall,2701,169,share,.,42,111,51.0,81.0,78.0,72.0,21.213203435596427,-1.1461781440506569,1.9961277121197476,0.8919578482537396,1.2599729090663674,1.2456701862159527,0.943429880909968,0.8654750402624721,-0.6416060631170819,1.5028176200682148,-0.22080303236985846,0.14029432805785103,0.03949876120855418,0.09454874853091927,0.5967327326469417
Grade3Fall,2701,177,young,",",0,30,3.0,27.0,6.0,13.0,12.816005617976296,0.19536950848418227,15.804201632054788,0.774894317084657,1.5044122001164038,1.136161284299457,2.6546476527211524,4.955422766413287,-2.864144341699463,0.9189570998581865,0.005583021129375504,0.4859368952312219,0.26460656467620625,-0.2714069376085792,1.4388521996841468
Grade3Fall,2701,193,farm,.,15,78,36.0,63.0,45.0,46.666666666666664,20.682117879946436,0.5630802308364917,1.5712963658173906,0.8484710037699028,1.1430878685811467,1.077828651123092,1.0409029366718292,0.30463470396654097,-57.13389738477256,40.54647364422395,0.824452511291076,8.952567639307864,2.1585577195501844,2.245710447795074,25.621054788158233
Grade3Fall,2701,223,day,",",3,57,9.0,42.0,24.0,28.0,20.402205763103165,-0.4334947212090791,50.958760368068106,-0.1862682135794069,3.5717458599176357,1.1989984279485526,7.44580241215649,16.54936658510697,-6.388054634700984,12.06162585122677,-1.7783945974033337,0.1314270181938432,-0.43836346476079974,0.1511141400097428,4.9349037276378045
Grade3Fall,420,13,bright,.,21,81,33.0,57.0,39.0,44.333333333333336,18.78163997099295,-3.8336879542938163,0.8730956309463945,-2.2308158089694783,0.29586124957758797,-0.45126295237403574,-1.0022259582393946,1.6642407433588833,-1.1691868950760023,2.495072656415301,-0.21716781802520932,1.6534262791997716,0.3427473340942559,0.5951853352080049,1.2198602121703095
Grade3Fall,420,27,blue,.,0,78,27.0,57.0,42.0,42.666666666666664,23.323807579381203,0.18462865176063542,23.339240859647138,0.4994489007712369,2.802005751567255,1.088518589525662,4.865855576793238,7.909979284357371,-0.9729137348274339,1.0520414548004737,-0.48643035698963305,0.24858163461260363,-0.11492297139306246,-0.07797591261065495,0.619875181402735
Grade3Fall,420,45,pm,.,0,0,0.0,0.0,0.0,0.0,0.0,-8.365935809119524,4.1391493131112975,-2.9829706663893956,0.9354313131559427,0.5174236380193932,-1.237660887423155,4.066386514414809,-4.87804983893157,1.1668105238192612,-0.15669083407746803,0.5566527508514494,-0.0861756969764837,-0.28081243584150967,1.792137026238537
Grade3Fall,420,61,event,.,36,81,48.0,75.0,66.0,61.666666666666664,16.777961735562517,0.23727634123248695,2.383105422816869,0.8040570848816474,1.1433158788788853,0.8504658509255522,1.0171269043678723,0.6096658958721591,-4.362087659225276,1.0799502310528695,-0.09294615240381181,0.1036643488490877,-0.04003915847411347,-0.35954970444092876,1.545194997834814
Grade3Fall,420,79,sun,",",0,78,3.0,36.0,18.0,24.333333333333332,25.51960031034969,-2.4656912126949715,1.2056068316384045,0.08423050292420334,0.885163504090361,0.23159002879301116,0.14382880942154685,1.0840160554477367,-17.390414211633257,3.7314523116529856,-0.09031249919347026,0.9504705664001115,0.3813856500545938,-1.2007399162338965,6.203790919806809
Grade3Fall,420,97,minutes,.,27,75,42.0,63.0,57.0,52.666666666666664,16.977926846349646,-430.91358572031066,11.730578135258925,-0.5793642034811664,1.6532344184213852,0.4897670876841855,-46.36449916712892,144.27851831424454,-136.70927330121853,10.119312922678352,-0.7298653566418145,0.371607508250541,-0.36372164319117806,-14.30845852623712,46.03273520765552
Grade3Fall,420,121,eclipse,.,45,108,48.0,75.0,69.0,66.33333333333333,20.37154878746336,-1.0063122593461502,21.9096969024285,0.6281708527678592,0.9883507357255424,0.9213524118557769,3.433595484476587,7.108865770230023,-2.43663123259003,13.862333763603422,-0.8937470727542268,2.5582271193381296,0.13348797877863622,1.854334178543296,5.183661053545356
Grade3Fall,420,135,eclipses,.,0,60,24.0,45.0,42.0,35.0,19.150718002205558,-12.960549163407498,6.5257388580940345,-1.7917605282023537,-0.3716622374192751,-1.221189474873477,-1.501267624460036,5.020206748428738,-11.99681676719479,55.730630856743666,-4.564334016516483,0.10599611684235107,-0.431148130422933,3.4563648544426844,20.044846472528047
Grade3Fall,420,147,ending,.,21,72,39.0,51.0,48.0,46.666666666666664,16.023420358962067,-0.6004686755136724,3.656813152361279,0.046420703042923735,0.5479149286315089,0.3634019133354191,0.535511410337521,1.24023845177049,-2.935752806157037,1.303163664465883,-0.4277334715823991,0.10340128416964636,0.00930693236299747,-0.3277358705909735,1.1476337373143677
Grade3Spring,2503,13,creature,.,36,132,39.75,68.25,52.5,59.4,29.04479299289289,-0.8166808085363773,8.429091140623939,-0.05628217102277875,0.8002802668854945,0.23039348846514066,1.0247975150607451,2.686678529526193,-6.5097391963536095,2.6415962452513018,-0.22685831648122073,1.0257972825585104,0.5080075634051653,-0.3433513093437289,2.792292883633353
Grade3Spring,2503,33,oceans,.,36,120,51.75,77.25,61.5,68.4,25.408659941051592,-1.1630615098082089,3.8827023767356774,-0.491777993252294,0.5257137176225724,0.2762278833494096,0.31738934841838634,1.4125468936592098,-15.748113546869018,4.55816363114611,-1.587239548970014,2.9759471255117123,1.4304418990470875,-1.1214864283567754,6.474621442855441
Grade3Spring,2503,37,fish,",",0,60,3.75,29.25,18.0,20.1,19.289893727027113,-1.4675042432935699,3.630319544851775,-0.5453232025740347,0.7005568973682427,0.23995892480689374,0.3062632170425691,1.411512054530291,-27.02890998654873,60.762835702225885,-2.742208744663174,0.7782775267288982,-0.5816006768188994,5.044675963314486,23.608554310100025
Grade3Spring,2503,45,brain,",",0,30,0.0,11.25,7.5,9.0,10.583005244258363,-1615.7664474024025,19.1994664421141,-1.3352663278933945,0.5397431963523406,-0.16805254947027065,-160.2688884302438,511.45077133747145,-0.5107611182502364,1.508915870395744,0.12303317905750327,1.2535695212716194,0.6327489415277503,0.6026458844637272,0.7354335417303316
Grade3Spring,2503,47,heart,",",0,36,0.75,10.5,6.0,9.9,12.810152223919902,-2.7110293530881635,116.36519060196117,-0.8268669163013556,0.6831947346376398,0.05927820303985785,13.048698753590333,36.79721893961522,-2.1217803270431133,1.8203466678134652,-1.270045013843041,1.0696907704633465,0.14716244633505743,-0.047855114391089804,1.431457438228206
Grade3Spring,2503,51,bones,.,33,102,39.75,64.5,55.5,55.8,20.109699152399074,-0.5107611182502364,1.508915870395744,0.12303317905750327,1.2535695212716194,0.6327489415277503,0.6026458844637272,0.7354335417303316,-2.337307580727084,5.055530618794566,-0.7904767531092641,2.374243055971058,-0.08388423208770018,0.7101702545728881,2.4954220775293745
Grade3Spring,2503,61,ocean,",",0,21,0.0,0.0,0.0,3.9,8.252272414311102,-208.60262855879813,1.83279806933998,0.3582644431433656,1.1510338588704372,0.8651358358232106,-20.139917938361073,66.22254998318951,-7.559101473264322,5.671727645108936,0.4132631856747174,0.8998669433844351,0.6467906181210514,0.42930785439992897,3.23234447197278
Grade3Spring,2503,75,steer,.,48,162,48.75,91.5,75.0,80.1,36.852408333784645,-3.3135105311988853,2.7977093361818812,0.35558649675221243,1.447122806885732,1.162664779948862,0.6448214389777728,1.686957207267805,-6.170955245945652,7.465893209944712,-3.317373046037957,1.6303485802533952,0.29124625915817987,-0.053180403567609336,4.494563532456545
Grade3Spring,2503,91,thumbnail,",",0,84,17.25,33.0,28.5,31.5,25.268557536986556,-0.44844439704615885,1.5052405823491886,0.4810794569837437,1.2647525988987898,0.6841423220586783,0.7097796203750658,0.6343908284799012,-7.282256416499191,0.589795895050677,-0.8022580777989695,0.04117435018453008,-0.4112496157358019,-1.0544783866584793,2.2768933698812073
Grade3Spring,2503,109,feet,.,48,123,54.0,78.0,64.5,70.2,23.030414672775652,-15.179250353323624,93.1015577088301,-1.1883795653795652,0.1277605841986136,-0.4508152172025726,7.425478897852033,30.469578953181585,-2.5174480107561603,5.409960494809773,-0.3947523461070099,0.5473580504933725,0.25251400315515055,0.431020679652297,2.1244404670369867
Grade3Spring,2503,131,along,.,24,105,36.75,76.5,49.5,57.0,28.5657137141714,-3.6441893313445415,2.78574538862053,0.3705487221697715,1.3851450272295618,0.7920270864016394,0.634196903632257,1.7338800577225975,-0.14193382410172029,13.851708997049181,0.48521493751322187,1.7542308738243757,0.7462176995084946,2.41490257442402,4.274356244243487
Grade3Spring,2503,141,watch,",",0,42,0.0,24.75,6.0,13.2,16.012495120998476,-22.611155751884798,14.399911069348931,0.00013082075985590413,0.5652656897151661,0.2636514009922992,-0.5179870074896983,8.9374184266527,-12.702424317162173,1.1046139267758217,0.40299039577787055,0.8865461248227969,0.7089876094434587,-0.6342197683745574,4.248832333571775
Grade3Spring,320,11,chair,.,9,90,23.25,58.5,36.0,42.3,26.208777155754518,-1.4276805718033592,2.951953507925122,0.43084118970640634,1.3218043803311894,0.7018831177022222,0.8651976363134113,1.1475464187703863,-0.407105791326488,10.901193540504286,0.5921016057398855,2.2210380267742926,1.3072763091528685,2.217109868776499,3.2101998754585024
Grade3Spring,320,21,class,.,12,81,27.75,59.25,49.5,45.6,21.531372459738837,-1.560850599779256,129.25449812729263,0.21326970024574765,0.9774640778960451,0.6187055690021463,13.329632970243338,40.741469669488076,-0.8310384074562749,0.4110121994214791,-0.11620106099969246,0.22631143794291386,0.11408284796219179,0.0012646207784356434,0.3876874747467185
Grade3Spring,320,35,homework,.,27,105,37.5,63.0,49.5,54.6,23.613555429032704,-2.2750427720626143,4.807886864269048,-0.09054619817751666,1.2290858081066007,0.6466023122017783,0.7437207818612994,1.8472981426776387,-3.3328768806008404,2.4216003686989405,-1.0523194691584545,0.241249763371868,0.08445224703614408,-0.32072923440398615,1.476665622682766
Grade3Spring,320,55,folder,.,30,117,45.75,84.0,52.5,63.0,28.21347195933177,-17.670341271366674,2.0237210894058224,-0.07516530886508233,0.8459199902591353,0.3061618414101426,-1.2878758221131223,5.803099574911397,-3.7863160856642213,34.509148611652876,-0.00662683597390793,0.41677519426561954,0.2440829872781137,3.8719225974656566,11.172041634908624
Grade3Spring,320,67,it,.,30,102,39.75,76.5,55.5,60.0,24.698178070456937,-0.5778499742792383,3.579733380225822,0.13750242582758085,0.678665125491212,0.3371409580067831,0.6164965427841962,1.1193387168079199,-3.50288495502759,1.1342951679257633,-0.43770980226990885,0.34164199203389567,-0.018481209496770692,-0.374811020449575,1.3825179142885715
Grade3Spring,320,77,too,.,45,156,67.5,87.75,76.5,81.3,30.86907837950463,-8.557035140217625,1.3306996928066976,-0.11341560330882272,1.1278691231225455,0.7256891384337372,-0.4738761452374967,3.085061319899731,-5.871351827393766,2.3522472151805496,0.5642819681158282,1.70386191873959,1.0380332662295986,0.5623587037984977,2.366808512840936
Grade3Spring,320,101,book,.,0,78,36.0,61.5,40.5,44.7,22.425431991379785,-0.6630806735885366,2.499232577664094,0.13756018085804345,1.5222890923771542,0.4938487912232548,0.7605163047221657,0.9682868777813555,,,,,,,
