Response,WCPM,Acc,Comp,Exp,level,WCPM_response,Comp_response,Exp_response,undetermined,1_or_2,2_unanimous,2_or_3,3_unanimous,best_pitch_slope_score_lower_constituents_with_pauses,best_pitch_slope_score_lower_constituents_no_pauses,best_pitch_slope_score_middle_constituents_with_pauses,best_pitch_slope_score_middle_constituents_no_pauses,best_pitch_slope_score_higher_constituents_with_pauses,best_pitch_slope_score_higher_constituents_no_pauses,best_duration_score_lower_constituents_with_pauses,best_duration_score_lower_constituents_no_pauses,best_duration_score_middle_constituents_with_pauses,best_duration_score_middle_constituents_no_pauses,best_duration_score_higher_constituents_with_pauses,best_duration_score_higher_constituents_no_pauses
760695,102.0,0.992,7.7,2.9,13,99.2,8.0,3.1,0,0,0,0,1,0.41339636851437694,0.0,0.48539644786276703,0.0,0.46351652016728967,0.2878227061122733,0.7126072144705405,0.0,0.7069498540421358,0.537215774621812,0.7096460549475733,0.728926098510767
760700,102.0,0.992,7.7,2.9,13,101.9,6.8,3.0,0,0,0,0,1,0.4642597582972499,0.0,0.4748000991725333,0.48747630090323646,0.4338696398975927,0.5376506177704379,0.8417420469958589,0.8158555306545782,0.8471783265298236,0.7467729117356655,0.8347398347049267,0.8161225330678302
760700,102.0,0.992,7.7,2.9,13,101.9,6.8,3.0,0,0,0,0,1,0.4642597582972499,0.0,0.4748000991725333,0.48747630090323646,0.4338696398975927,0.5376506177704379,0.8417420469958589,0.8158555306545782,0.8471783265298236,0.7467729117356655,0.8347398347049267,0.8161225330678302
760700,102.0,0.992,7.7,2.9,13,101.9,6.8,3.0,0,0,0,0,1,0.4642597582972499,0.0,0.4748000991725333,0.48747630090323646,0.4338696398975927,0.5376506177704379,0.8417420469958589,0.8158555306545782,0.8471783265298236,0.7467729117356655,0.8347398347049267,0.8161225330678302
760704,102.0,0.992,7.7,2.9,13,124.0,8.0,2.4,0,0,0,0,1,0.0,0.0,0.5976780686691393,0.7999272152162767,0.5781111074672824,0.6669824479540108,0.34124060053920174,0.7482118082300059,0.9509057674101218,0.9167173326510987,0.9517593291778194,0.722109855881553
760704,102.0,0.992,7.7,2.9,13,124.0,8.0,2.4,0,0,0,0,1,0.0,0.0,0.5976780686691393,0.7999272152162767,0.5781111074672824,0.6669824479540108,0.34124060053920174,0.7482118082300059,0.9509057674101218,0.9167173326510987,0.9517593291778194,0.722109855881553
760704,102.0,0.992,7.7,2.9,13,124.0,8.0,2.4,0,0,0,0,1,0.0,0.0,0.5976780686691393,0.7999272152162767,0.5781111074672824,0.6669824479540108,0.34124060053920174,0.7482118082300059,0.9509057674101218,0.9167173326510987,0.9517593291778194,0.722109855881553
760770,65.0,0.943,5.5,2.4,9,55.5,6.4,2.3,0,0,0,1,0,0.209783540712634,0.0,0.20900933227518792,0.0,0.21052048406440269,0.0,0.32398770064852855,0.0,0.27751963046094674,0.0,0.31423795295564555,0.0
760770,65.0,0.943,5.5,2.4,9,55.5,6.4,2.3,0,0,0,1,0,0.209783540712634,0.0,0.20900933227518792,0.0,0.21052048406440269,0.0,0.32398770064852855,0.0,0.27751963046094674,0.0,0.31423795295564555,0.0
760770,65.0,0.943,5.5,2.4,9,55.5,6.4,2.3,0,0,0,1,0,0.209783540712634,0.0,0.20900933227518792,0.0,0.21052048406440269,0.0,0.32398770064852855,0.0,0.27751963046094674,0.0,0.31423795295564555,0.0
760770,65.0,0.943,5.5,2.4,9,55.5,6.4,2.3,0,0,0,1,0,0.209783540712634,0.0,0.20900933227518792,0.0,0.21052048406440269,0.0,0.32398770064852855,0.0,0.27751963046094674,0.0,0.31423795295564555,0.0
760770,65.0,0.943,5.5,2.4,9,55.5,6.4,2.3,0,0,0,1,0,0.209783540712634,0.0,0.20900933227518792,0.0,0.21052048406440269,0.0,0.32398770064852855,0.0,0.27751963046094674,0.0,0.31423795295564555,0.0
760774,65.0,0.943,5.5,2.4,9,66.8,3.0,2.3,0,0,0,1,0,0.4148659246184381,0.0,0.41263170308924324,0.49410081903464537,0.41941971203799966,0.4442414700546864,0.6081097424150745,0.7563564189687529,0.6303591881705412,0.6815021252726755,0.6133639929128434,0.7152426840701319
760774,65.0,0.943,5.5,2.4,9,66.8,3.0,2.3,0,0,0,1,0,0.4148659246184381,0.0,0.41263170308924324,0.49410081903464537,0.41941971203799966,0.4442414700546864,0.6081097424150745,0.7563564189687529,0.6303591881705412,0.6815021252726755,0.6133639929128434,0.7152426840701319
760774,65.0,0.943,5.5,2.4,9,66.8,3.0,2.3,0,0,0,1,0,0.4148659246184381,0.0,0.41263170308924324,0.49410081903464537,0.41941971203799966,0.4442414700546864,0.6081097424150745,0.7563564189687529,0.6303591881705412,0.6815021252726755,0.6133639929128434,0.7152426840701319
760778,65.0,0.943,5.5,2.4,9,81.8,7.5,2.8,0,0,0,1,0,0.0,0.0,0.40507681948548946,0.697324318704257,0.33497854472006466,0.34604495208327957,0.3294727105891793,0.0,0.33304187375445843,0.7163711079855869,0.28404008584775675,0.3787655018418345
760778,65.0,0.943,5.5,2.4,9,81.8,7.5,2.8,0,0,0,1,0,0.0,0.0,0.40507681948548946,0.697324318704257,0.33497854472006466,0.34604495208327957,0.3294727105891793,0.0,0.33304187375445843,0.7163711079855869,0.28404008584775675,0.3787655018418345
760778,65.0,0.943,5.5,2.4,9,81.8,7.5,2.8,0,0,0,1,0,0.0,0.0,0.40507681948548946,0.697324318704257,0.33497854472006466,0.34604495208327957,0.3294727105891793,0.0,0.33304187375445843,0.7163711079855869,0.28404008584775675,0.3787655018418345
761914,45.0,0.99,6.2,1.7,7,47.4,5.7,1.7,0,0,0,0,1,0.6878035340067414,0.0,0.7010581163363846,0.34705362842024334,0.6742900467267433,0.6623261509994802,0.42283504429424307,0.5477115416597493,0.48057559247147275,0.5634794490402805,0.3889714485980463,0.6031085511696811
761914,45.0,0.99,6.2,1.7,7,47.4,5.7,1.7,0,0,0,0,1,0.6878035340067414,0.0,0.7010581163363846,0.34705362842024334,0.6742900467267433,0.6623261509994802,0.42283504429424307,0.5477115416597493,0.48057559247147275,0.5634794490402805,0.3889714485980463,0.6031085511696811
761914,45.0,0.99,6.2,1.7,7,47.4,5.7,1.7,0,0,0,0,1,0.6878035340067414,0.0,0.7010581163363846,0.34705362842024334,0.6742900467267433,0.6623261509994802,0.42283504429424307,0.5477115416597493,0.48057559247147275,0.5634794490402805,0.3889714485980463,0.6031085511696811
761918,45.0,0.99,6.2,1.7,7,49.9,8.0,1.8,0,0,0,0,1,0.0,0.0,0.4702765581278654,0.21001073503155715,0.4068535281018217,0.2750935791080165,0.5317444467318156,0.6491857246053658,0.4712225716888964,0.6440878714842218,0.504383689689308,0.6070269421557413
761918,45.0,0.99,6.2,1.7,7,49.9,8.0,1.8,0,0,0,0,1,0.0,0.0,0.4702765581278654,0.21001073503155715,0.4068535281018217,0.2750935791080165,0.5317444467318156,0.6491857246053658,0.4712225716888964,0.6440878714842218,0.504383689689308,0.6070269421557413
764254,80.0,0.983,6.3,2.6,10,68.8,5.0,2.4,0,0,0,1,0,0.29734408890160346,0.0,0.28801344699651954,0.48437730004562884,0.3000074803607667,0.24334605693859013,0.46017486622870685,0.45995310640534304,0.43615916787005976,0.19430384434905126,0.46319454935034843,0.5788837756712973
764254,80.0,0.983,6.3,2.6,10,68.8,5.0,2.4,0,0,0,1,0,0.29734408890160346,0.0,0.28801344699651954,0.48437730004562884,0.3000074803607667,0.24334605693859013,0.46017486622870685,0.45995310640534304,0.43615916787005976,0.19430384434905126,0.46319454935034843,0.5788837756712973
764254,80.0,0.983,6.3,2.6,10,68.8,5.0,2.4,0,0,0,1,0,0.29734408890160346,0.0,0.28801344699651954,0.48437730004562884,0.3000074803607667,0.24334605693859013,0.46017486622870685,0.45995310640534304,0.43615916787005976,0.19430384434905126,0.46319454935034843,0.5788837756712973
764254,80.0,0.983,6.3,2.6,10,68.8,5.0,2.4,0,0,0,1,0,0.29734408890160346,0.0,0.28801344699651954,0.48437730004562884,0.3000074803607667,0.24334605693859013,0.46017486622870685,0.45995310640534304,0.43615916787005976,0.19430384434905126,0.46319454935034843,0.5788837756712973
764254,80.0,0.983,6.3,2.6,10,68.8,5.0,2.4,0,0,0,1,0,0.29734408890160346,0.0,0.28801344699651954,0.48437730004562884,0.3000074803607667,0.24334605693859013,0.46017486622870685,0.45995310640534304,0.43615916787005976,0.19430384434905126,0.46319454935034843,0.5788837756712973
764258,80.0,0.983,6.3,2.6,10,77.5,6.6,2.5,0,0,0,1,0,0.48989780862709353,0.0,0.5339694118763907,0.5639171467916887,0.47103335453806655,0.6424444715124497,0.5671562243526124,0.540452798380831,0.5911525283983311,0.4624904744983961,0.5759340377582399,0.671703408429064
764258,80.0,0.983,6.3,2.6,10,77.5,6.6,2.5,0,0,0,1,0,0.48989780862709353,0.0,0.5339694118763907,0.5639171467916887,0.47103335453806655,0.6424444715124497,0.5671562243526124,0.540452798380831,0.5911525283983311,0.4624904744983961,0.5759340377582399,0.671703408429064
764258,80.0,0.983,6.3,2.6,10,77.5,6.6,2.5,0,0,0,1,0,0.48989780862709353,0.0,0.5339694118763907,0.5639171467916887,0.47103335453806655,0.6424444715124497,0.5671562243526124,0.540452798380831,0.5911525283983311,0.4624904744983961,0.5759340377582399,0.671703408429064
764262,80.0,0.983,6.3,2.6,10,83.9,7.4,2.6,0,0,0,0,1,0.0,0.0,0.48573907481071366,0.20465340647562413,0.4662117509585896,0.49713075390518074,0.6262028538065633,0.5368245913961128,0.5757062218025875,0.7376051141519058,0.6174428703421354,0.6473768296721478
764262,80.0,0.983,6.3,2.6,10,83.9,7.4,2.6,0,0,0,0,1,0.0,0.0,0.48573907481071366,0.20465340647562413,0.4662117509585896,0.49713075390518074,0.6262028538065633,0.5368245913961128,0.5757062218025875,0.7376051141519058,0.6174428703421354,0.6473768296721478
764262,80.0,0.983,6.3,2.6,10,83.9,7.4,2.6,0,0,0,0,1,0.0,0.0,0.48573907481071366,0.20465340647562413,0.4662117509585896,0.49713075390518074,0.6262028538065633,0.5368245913961128,0.5757062218025875,0.7376051141519058,0.6174428703421354,0.6473768296721478
765393,99.0,0.98,6.4,2.9,12,98.2,7.4,3.3,0,0,0,0,1,0.3118202913845266,0.42355752126891777,0.2807090716076284,0.6468208546208669,0.30394106367209855,0.43786350373905547,0.5988850923426321,0.6091190447375674,0.5598914811117797,0.4712867846708594,0.602205656281314,0.6400336369565042
765393,99.0,0.98,6.4,2.9,12,98.2,7.4,3.3,0,0,0,0,1,0.3118202913845266,0.42355752126891777,0.2807090716076284,0.6468208546208669,0.30394106367209855,0.43786350373905547,0.5988850923426321,0.6091190447375674,0.5598914811117797,0.4712867846708594,0.602205656281314,0.6400336369565042
765393,99.0,0.98,6.4,2.9,12,98.2,7.4,3.3,0,0,0,0,1,0.3118202913845266,0.42355752126891777,0.2807090716076284,0.6468208546208669,0.30394106367209855,0.43786350373905547,0.5988850923426321,0.6091190447375674,0.5598914811117797,0.4712867846708594,0.602205656281314,0.6400336369565042
765393,99.0,0.98,6.4,2.9,12,98.2,7.4,3.3,0,0,0,0,1,0.3118202913845266,0.42355752126891777,0.2807090716076284,0.6468208546208669,0.30394106367209855,0.43786350373905547,0.5988850923426321,0.6091190447375674,0.5598914811117797,0.4712867846708594,0.602205656281314,0.6400336369565042
765393,99.0,0.98,6.4,2.9,12,98.2,7.4,3.3,0,0,0,0,1,0.3118202913845266,0.42355752126891777,0.2807090716076284,0.6468208546208669,0.30394106367209855,0.43786350373905547,0.5988850923426321,0.6091190447375674,0.5598914811117797,0.4712867846708594,0.602205656281314,0.6400336369565042
765397,99.0,0.98,6.4,2.9,12,80.8,3.5,2.9,0,0,0,1,0,0.43778644333426747,0.0,0.45318781409561837,0.5685289850812317,0.4207202539641091,0.3678115714102778,0.24315909997248128,0.5086188498586283,0.270974038864322,0.5338187986054703,0.20460875475678275,0.4997252664126312
765397,99.0,0.98,6.4,2.9,12,80.8,3.5,2.9,0,0,0,1,0,0.43778644333426747,0.0,0.45318781409561837,0.5685289850812317,0.4207202539641091,0.3678115714102778,0.24315909997248128,0.5086188498586283,0.270974038864322,0.5338187986054703,0.20460875475678275,0.4997252664126312
765397,99.0,0.98,6.4,2.9,12,80.8,3.5,2.9,0,0,0,1,0,0.43778644333426747,0.0,0.45318781409561837,0.5685289850812317,0.4207202539641091,0.3678115714102778,0.24315909997248128,0.5086188498586283,0.270974038864322,0.5338187986054703,0.20460875475678275,0.4997252664126312
765401,99.0,0.98,6.4,2.9,12,115.3,8.0,2.7,0,0,0,0,1,0.0,0.0,0.32076827060705576,0.3363059496791366,0.2772705338533696,0.5039354366358064,0.6775156755338068,0.47749782088049064,0.641821006608007,0.6135905571972637,0.6665402906360579,0.7557880415296477
765401,99.0,0.98,6.4,2.9,12,115.3,8.0,2.7,0,0,0,0,1,0.0,0.0,0.32076827060705576,0.3363059496791366,0.2772705338533696,0.5039354366358064,0.6775156755338068,0.47749782088049064,0.641821006608007,0.6135905571972637,0.6665402906360579,0.7557880415296477
765401,99.0,0.98,6.4,2.9,12,115.3,8.0,2.7,0,0,0,0,1,0.0,0.0,0.32076827060705576,0.3363059496791366,0.2772705338533696,0.5039354366358064,0.6775156755338068,0.47749782088049064,0.641821006608007,0.6135905571972637,0.6665402906360579,0.7557880415296477
765847,118.0,1.0,5.3,3.9,14,117.1,7.7,3.6,0,0,0,0,1,0.510663230484549,0.4541193100678559,0.46991727768751157,0.5844096705253803,0.5004503899657395,0.5891762816282352,0.8106421054465093,0.8878248643305962,0.8030868563414904,0.8006795372347344,0.7909451086210396,0.7674626590231934
765847,118.0,1.0,5.3,3.9,14,117.1,7.7,3.6,0,0,0,0,1,0.510663230484549,0.4541193100678559,0.46991727768751157,0.5844096705253803,0.5004503899657395,0.5891762816282352,0.8106421054465093,0.8878248643305962,0.8030868563414904,0.8006795372347344,0.7909451086210396,0.7674626590231934
765847,118.0,1.0,5.3,3.9,14,117.1,7.7,3.6,0,0,0,0,1,0.510663230484549,0.4541193100678559,0.46991727768751157,0.5844096705253803,0.5004503899657395,0.5891762816282352,0.8106421054465093,0.8878248643305962,0.8030868563414904,0.8006795372347344,0.7909451086210396,0.7674626590231934
765847,118.0,1.0,5.3,3.9,14,117.1,7.7,3.6,0,0,0,0,1,0.510663230484549,0.4541193100678559,0.46991727768751157,0.5844096705253803,0.5004503899657395,0.5891762816282352,0.8106421054465093,0.8878248643305962,0.8030868563414904,0.8006795372347344,0.7909451086210396,0.7674626590231934
765847,118.0,1.0,5.3,3.9,14,117.1,7.7,3.6,0,0,0,0,1,0.510663230484549,0.4541193100678559,0.46991727768751157,0.5844096705253803,0.5004503899657395,0.5891762816282352,0.8106421054465093,0.8878248643305962,0.8030868563414904,0.8006795372347344,0.7909451086210396,0.7674626590231934
765852,118.0,1.0,5.3,3.9,14,125.2,4.0,3.8,0,0,0,0,1,0.4027888925220139,0.0,0.42597921773487596,0.48164994637285474,0.40863465598517174,0.5021806233087559,0.7804243827412427,0.668768219478525,0.800036952781507,0.6652838690086942,0.7892126848599144,0.8680317773572558
765852,118.0,1.0,5.3,3.9,14,125.2,4.0,3.8,0,0,0,0,1,0.4027888925220139,0.0,0.42597921773487596,0.48164994637285474,0.40863465598517174,0.5021806233087559,0.7804243827412427,0.668768219478525,0.800036952781507,0.6652838690086942,0.7892126848599144,0.8680317773572558
765852,118.0,1.0,5.3,3.9,14,125.2,4.0,3.8,0,0,0,0,1,0.4027888925220139,0.0,0.42597921773487596,0.48164994637285474,0.40863465598517174,0.5021806233087559,0.7804243827412427,0.668768219478525,0.800036952781507,0.6652838690086942,0.7892126848599144,0.8680317773572558
765857,118.0,1.0,5.3,3.9,14,117.5,4.1,3.7,0,0,0,0,1,0.0,0.0,0.46034746178276087,0.5723524883657941,0.40960104195367103,0.3095744898061058,0.8445097333167969,0.6613673500288446,0.8348939759838644,0.7898475727489805,0.8379078511079004,0.7035823291420663
765857,118.0,1.0,5.3,3.9,14,117.5,4.1,3.7,0,0,0,0,1,0.0,0.0,0.46034746178276087,0.5723524883657941,0.40960104195367103,0.3095744898061058,0.8445097333167969,0.6613673500288446,0.8348939759838644,0.7898475727489805,0.8379078511079004,0.7035823291420663
765857,118.0,1.0,5.3,3.9,14,117.5,4.1,3.7,0,0,0,0,1,0.0,0.0,0.46034746178276087,0.5723524883657941,0.40960104195367103,0.3095744898061058,0.8445097333167969,0.6613673500288446,0.8348939759838644,0.7898475727489805,0.8379078511079004,0.7035823291420663
765932,95.0,0.919,5.5,3.3,12,83.6,5.1,3.4,0,0,0,0,1,0.44890338697767473,0.3465637242996657,0.42254266793301565,0.5769088147178011,0.427112930376455,0.38073242734056373,0.5359483174199287,0.6571878966736007,0.5698004161426637,0.6888528905444998,0.5341338985037608,0.7068801341374026
765936,95.0,0.919,5.5,3.3,12,89.6,5.5,2.4,0,0,0,1,0,0.2600150255948418,0.0,0.28836914731800123,0.0,0.2746180993158761,0.23623196451604642,0.5524684768880427,0.0,0.5559152786528923,0.0,0.5444930624819229,0.3264376458504401
765936,95.0,0.919,5.5,3.3,12,89.6,5.5,2.4,0,0,0,1,0,0.2600150255948418,0.0,0.28836914731800123,0.0,0.2746180993158761,0.23623196451604642,0.5524684768880427,0.0,0.5559152786528923,0.0,0.5444930624819229,0.3264376458504401
765936,95.0,0.919,5.5,3.3,12,89.6,5.5,2.4,0,0,0,1,0,0.2600150255948418,0.0,0.28836914731800123,0.0,0.2746180993158761,0.23623196451604642,0.5524684768880427,0.0,0.5559152786528923,0.0,0.5444930624819229,0.3264376458504401
765940,95.0,0.919,5.5,3.3,12,186.8,5.9,4.5,0,0,0,0,1,0.0,0.0,0.565447775732632,0.7658612107776468,0.5521154197283389,0.624266952334838,0.7674536140342741,0.7507808033930717,0.7967623233430333,0.8241099447271665,0.7506660429570622,0.7587214035572468
765940,95.0,0.919,5.5,3.3,12,186.8,5.9,4.5,0,0,0,0,1,0.0,0.0,0.565447775732632,0.7658612107776468,0.5521154197283389,0.624266952334838,0.7674536140342741,0.7507808033930717,0.7967623233430333,0.8241099447271665,0.7506660429570622,0.7587214035572468
765940,95.0,0.919,5.5,3.3,12,186.8,5.9,4.5,0,0,0,0,1,0.0,0.0,0.565447775732632,0.7658612107776468,0.5521154197283389,0.624266952334838,0.7674536140342741,0.7507808033930717,0.7967623233430333,0.8241099447271665,0.7506660429570622,0.7587214035572468
767971,60.0,0.942,6.0,2.2,8,61.2,5.0,2.0,0,0,0,1,0,0.5116615761901887,0.17084947749739615,0.5032597690442281,0.48192604222303004,0.5100951556665281,0.11532822764104457,0.4669966285584995,0.5725790917760278,0.43799938446873016,0.40940986250877187,0.4670637044506014,0.4071379183510449
767971,60.0,0.942,6.0,2.2,8,61.2,5.0,2.0,0,0,0,1,0,0.5116615761901887,0.17084947749739615,0.5032597690442281,0.48192604222303004,0.5100951556665281,0.11532822764104457,0.4669966285584995,0.5725790917760278,0.43799938446873016,0.40940986250877187,0.4670637044506014,0.4071379183510449
767971,60.0,0.942,6.0,2.2,8,61.2,5.0,2.0,0,0,0,1,0,0.5116615761901887,0.17084947749739615,0.5032597690442281,0.48192604222303004,0.5100951556665281,0.11532822764104457,0.4669966285584995,0.5725790917760278,0.43799938446873016,0.40940986250877187,0.4670637044506014,0.4071379183510449
767971,60.0,0.942,6.0,2.2,8,61.2,5.0,2.0,0,0,0,1,0,0.5116615761901887,0.17084947749739615,0.5032597690442281,0.48192604222303004,0.5100951556665281,0.11532822764104457,0.4669966285584995,0.5725790917760278,0.43799938446873016,0.40940986250877187,0.4670637044506014,0.4071379183510449
767971,60.0,0.942,6.0,2.2,8,61.2,5.0,2.0,0,0,0,1,0,0.5116615761901887,0.17084947749739615,0.5032597690442281,0.48192604222303004,0.5100951556665281,0.11532822764104457,0.4669966285584995,0.5725790917760278,0.43799938446873016,0.40940986250877187,0.4670637044506014,0.4071379183510449
767975,60.0,0.942,6.0,2.2,8,60.6,5.2,2.2,0,0,0,1,0,0.25152352265083516,0.0,0.20516905542899944,0.5354399437186266,0.2761036605024479,0.5083307507494697,0.22733566739422123,0.5233056822216026,0.24634659879958734,0.4133284925094237,0.21806838288027883,0.5727497654648945
767975,60.0,0.942,6.0,2.2,8,60.6,5.2,2.2,0,0,0,1,0,0.25152352265083516,0.0,0.20516905542899944,0.5354399437186266,0.2761036605024479,0.5083307507494697,0.22733566739422123,0.5233056822216026,0.24634659879958734,0.4133284925094237,0.21806838288027883,0.5727497654648945
767975,60.0,0.942,6.0,2.2,8,60.6,5.2,2.2,0,0,0,1,0,0.25152352265083516,0.0,0.20516905542899944,0.5354399437186266,0.2761036605024479,0.5083307507494697,0.22733566739422123,0.5233056822216026,0.24634659879958734,0.4133284925094237,0.21806838288027883,0.5727497654648945
767979,60.0,0.942,6.0,2.2,8,67.6,7.7,2.0,0,0,0,0,1,0.0,0.0,0.3390786385115122,0.830952309347029,0.20479180224943147,0.27721799350667936,0.2518332543188952,0.18725629386156648,0.15401243455884678,0.3973620068640852,0.30250990846246295,0.2434721773637728
767979,60.0,0.942,6.0,2.2,8,67.6,7.7,2.0,0,0,0,0,1,0.0,0.0,0.3390786385115122,0.830952309347029,0.20479180224943147,0.27721799350667936,0.2518332543188952,0.18725629386156648,0.15401243455884678,0.3973620068640852,0.30250990846246295,0.2434721773637728
767979,60.0,0.942,6.0,2.2,8,67.6,7.7,2.0,0,0,0,0,1,0.0,0.0,0.3390786385115122,0.830952309347029,0.20479180224943147,0.27721799350667936,0.2518332543188952,0.18725629386156648,0.15401243455884678,0.3973620068640852,0.30250990846246295,0.2434721773637728
768328,126.0,1.0,6.0,3.9,15,121.1,6.5,3.6,0,0,0,0,1,0.5402701978714967,0.3764425196243758,0.5227130774570449,0.38286097673726194,0.5407132748623427,0.27604766073772186,0.5761532326466294,0.0,0.581536609428046,0.8291442635946016,0.5937395424243714,0.7360331784609363
768328,126.0,1.0,6.0,3.9,15,121.1,6.5,3.6,0,0,0,0,1,0.5402701978714967,0.3764425196243758,0.5227130774570449,0.38286097673726194,0.5407132748623427,0.27604766073772186,0.5761532326466294,0.0,0.581536609428046,0.8291442635946016,0.5937395424243714,0.7360331784609363
768328,126.0,1.0,6.0,3.9,15,121.1,6.5,3.6,0,0,0,0,1,0.5402701978714967,0.3764425196243758,0.5227130774570449,0.38286097673726194,0.5407132748623427,0.27604766073772186,0.5761532326466294,0.0,0.581536609428046,0.8291442635946016,0.5937395424243714,0.7360331784609363
768328,126.0,1.0,6.0,3.9,15,121.1,6.5,3.6,0,0,0,0,1,0.5402701978714967,0.3764425196243758,0.5227130774570449,0.38286097673726194,0.5407132748623427,0.27604766073772186,0.5761532326466294,0.0,0.581536609428046,0.8291442635946016,0.5937395424243714,0.7360331784609363
768328,126.0,1.0,6.0,3.9,15,121.1,6.5,3.6,0,0,0,0,1,0.5402701978714967,0.3764425196243758,0.5227130774570449,0.38286097673726194,0.5407132748623427,0.27604766073772186,0.5761532326466294,0.0,0.581536609428046,0.8291442635946016,0.5937395424243714,0.7360331784609363
768332,126.0,1.0,6.0,3.9,15,122.9,3.8,3.6,0,0,0,0,1,0.24525932868744074,0.0,0.26987981345826095,0.40132071899467037,0.2559341578191899,0.237798850367345,0.7444805052841137,0.8237865940582384,0.7562755330064089,0.7163992980878585,0.7147539114310618,0.7080017453914189
768332,126.0,1.0,6.0,3.9,15,122.9,3.8,3.6,0,0,0,0,1,0.24525932868744074,0.0,0.26987981345826095,0.40132071899467037,0.2559341578191899,0.237798850367345,0.7444805052841137,0.8237865940582384,0.7562755330064089,0.7163992980878585,0.7147539114310618,0.7080017453914189
768332,126.0,1.0,6.0,3.9,15,122.9,3.8,3.6,0,0,0,0,1,0.24525932868744074,0.0,0.26987981345826095,0.40132071899467037,0.2559341578191899,0.237798850367345,0.7444805052841137,0.8237865940582384,0.7562755330064089,0.7163992980878585,0.7147539114310618,0.7080017453914189
768336,126.0,1.0,6.0,3.9,15,130.0,7.7,3.8,0,0,0,0,1,0.0,0.0,0.44540543366385443,0.8000831581474352,0.3627498986233682,0.4385899368503494,0.6059201320035572,0.8234647815448659,0.6284877735382051,0.8901005493825872,0.5978336460102359,0.7234282759225062
768336,126.0,1.0,6.0,3.9,15,130.0,7.7,3.8,0,0,0,0,1,0.0,0.0,0.44540543366385443,0.8000831581474352,0.3627498986233682,0.4385899368503494,0.6059201320035572,0.8234647815448659,0.6284877735382051,0.8901005493825872,0.5978336460102359,0.7234282759225062
768336,126.0,1.0,6.0,3.9,15,130.0,7.7,3.8,0,0,0,0,1,0.0,0.0,0.44540543366385443,0.8000831581474352,0.3627498986233682,0.4385899368503494,0.6059201320035572,0.8234647815448659,0.6284877735382051,0.8901005493825872,0.5978336460102359,0.7234282759225062
770428,101.0,1.0,4.9,3.5,12,98.9,6.1,3.2,0,0,0,0,1,0.41755545524029525,0.0,0.4335235714076504,0.6115372756985051,0.45852787926554495,0.37248297755645415,0.6851389011029603,0.8047955312964633,0.689065417299936,0.5744871983346649,0.6850135462617111,0.6612654364638387
770428,101.0,1.0,4.9,3.5,12,98.9,6.1,3.2,0,0,0,0,1,0.41755545524029525,0.0,0.4335235714076504,0.6115372756985051,0.45852787926554495,0.37248297755645415,0.6851389011029603,0.8047955312964633,0.689065417299936,0.5744871983346649,0.6850135462617111,0.6612654364638387
770428,101.0,1.0,4.9,3.5,12,98.9,6.1,3.2,0,0,0,0,1,0.41755545524029525,0.0,0.4335235714076504,0.6115372756985051,0.45852787926554495,0.37248297755645415,0.6851389011029603,0.8047955312964633,0.689065417299936,0.5744871983346649,0.6850135462617111,0.6612654364638387
770428,101.0,1.0,4.9,3.5,12,98.9,6.1,3.2,0,0,0,0,1,0.41755545524029525,0.0,0.4335235714076504,0.6115372756985051,0.45852787926554495,0.37248297755645415,0.6851389011029603,0.8047955312964633,0.689065417299936,0.5744871983346649,0.6850135462617111,0.6612654364638387
770428,101.0,1.0,4.9,3.5,12,98.9,6.1,3.2,0,0,0,0,1,0.41755545524029525,0.0,0.4335235714076504,0.6115372756985051,0.45852787926554495,0.37248297755645415,0.6851389011029603,0.8047955312964633,0.689065417299936,0.5744871983346649,0.6850135462617111,0.6612654364638387
770432,101.0,1.0,4.9,3.5,12,118.8,4.5,3.9,0,0,0,0,1,0.37255468406794945,0.0,0.3950142710190929,0.47035641534155403,0.36731101217547957,0.4530463345125563,0.6887262274181108,0.6816758662073427,0.706451483835258,0.7682744518879374,0.6916916299470223,0.6754986534968793
770432,101.0,1.0,4.9,3.5,12,118.8,4.5,3.9,0,0,0,0,1,0.37255468406794945,0.0,0.3950142710190929,0.47035641534155403,0.36731101217547957,0.4530463345125563,0.6887262274181108,0.6816758662073427,0.706451483835258,0.7682744518879374,0.6916916299470223,0.6754986534968793
770432,101.0,1.0,4.9,3.5,12,118.8,4.5,3.9,0,0,0,0,1,0.37255468406794945,0.0,0.3950142710190929,0.47035641534155403,0.36731101217547957,0.4530463345125563,0.6887262274181108,0.6816758662073427,0.706451483835258,0.7682744518879374,0.6916916299470223,0.6754986534968793
770436,101.0,1.0,4.9,3.5,12,97.0,4.2,3.3,0,0,0,0,1,0.0,0.0,0.4823751396931769,0.5954297754554608,0.42239809574044435,0.65026710775616,0.6706223989280125,0.0,0.672252632187363,0.9602104343480239,0.6829344215362598,0.8422048216234388
770436,101.0,1.0,4.9,3.5,12,97.0,4.2,3.3,0,0,0,0,1,0.0,0.0,0.4823751396931769,0.5954297754554608,0.42239809574044435,0.65026710775616,0.6706223989280125,0.0,0.672252632187363,0.9602104343480239,0.6829344215362598,0.8422048216234388
