Session,WCPM,Acc,Comp,Exp,level,B_new,C_new,E_new,F_new,G_new,H_new,J_new,K_new,L_new,M_new,N_new,O_new,P_new,Q_new,mlevel_numeric,form_numeric,mlevel_form_diff,text_is_above_level
47894.0,133.0,1.0,5.7,3.9,16.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,16,11,5,1
47912.0,52.0,0.943,4.8,1.8,8.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,8,11,-3,0
48155.0,60.0,0.934,5.3,2.0,8.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,8,11,-3,0
48268.0,40.0,0.685,2.8,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,6,11,-5,0
48359.0,134.0,0.992,5.0,4.0,16.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,16,11,5,1
48410.0,102.0,0.992,7.7,2.9,13.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13,11,2,1
48418.0,65.0,0.943,5.5,2.4,9.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,9,11,-2,0
48539.0,45.0,0.99,6.2,1.7,7.0,3.0,3.0,3.0,1.0,3.0,2.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,7,11,-4,0
48821.0,80.0,0.983,6.3,2.6,10.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,10,11,-1,0
48927.0,99.0,0.98,6.4,2.9,12.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,12,11,1,1
48972.0,118.0,1.0,5.3,3.9,14.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,14,11,3,1
48978.0,95.0,0.919,5.5,3.3,12.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,0.0,12,11,1,1
49169.0,60.0,0.9420000000000001,6.0,2.2,8.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,8,11,-3,0
49197.0,126.0,1.0,6.0,3.9,15.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,11,4,1
49373.0,101.0,1.0,4.9,3.5,12.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,12,11,1,1
49541.0,33.0,0.83,4.1,1.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,6,11,-5,0
49581.0,88.0,0.97,6.4,3.3,11.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11,11,0,0
49599.0,72.0,0.972,6.6,2.7,10.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10,11,-1,0
49607.0,30.0,0.628,3.0,1.7,5.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,5,11,-6,0
49661.0,96.0,0.958,6.3,3.4,12.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,12,11,1,1
49698.0,136.0,1.0,6.4,4.0,16.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,16,11,5,1
49703.0,107.0,1.0,6.8,3.4,13.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13,11,2,1
49841.0,109.0,1.0,7.9,3.8,13.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13,11,2,1
49998.0,151.0,1.0,6.9,4.0,17.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,17,11,6,1
50020.0,86.0,0.993,4.5,2.9,11.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,11,11,0,0
50030.0,121.0,1.0,5.5,3.8,14.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,14,11,3,1
50031.0,103.0,0.985,6.5,3.3,13.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,13,11,2,1
50061.0,90.0,0.981,7.0,2.8,11.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,11,11,0,0
50103.0,125.0,0.992,7.8,4.0,15.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,11,4,1
50118.0,168.0,1.0,6.0,4.0,19.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17,11,6,1
50140.0,76.0,0.812,5.3,2.1,7.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,0.0,7,11,-4,0
50193.0,161.0,1.0,7.4,4.0,18.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17,11,6,1
50212.0,123.0,0.992,7.6,3.5,15.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,15,11,4,1
50232.0,152.0,1.0,4.9,4.0,18.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,17,11,6,1
50645.0,98.0,0.988,6.8,2.9,12.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12,11,1,1
50666.0,75.0,0.95,4.0,2.8,10.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,0.0,3.0,1.0,10,11,-1,0
50687.0,143.0,0.988,7.4,4.0,17.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17,11,6,1
50918.0,143.0,0.9790000000000001,6.7,4.0,17.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17,11,6,1
50941.0,96.0,0.996,6.0,3.4,12.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,12,11,1,1
51042.0,84.0,0.982,7.0,3.4,11.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,11,11,0,0
51192.0,39.0,0.789,4.1,1.5,6.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0,1.0,6,11,-5,0
51264.0,64.0,0.996,5.9,2.5,9.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,9,11,-2,0
51727.0,132.0,1.0,7.1,4.0,16.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16,11,5,1
52113.0,92.0,1.0,5.1,2.8,12.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,12,11,1,1
52324.0,97.0,0.982,6.8,3.1,12.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,12,11,1,1
52490.0,102.0,0.996,6.6,3.3,13.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,13,11,2,1
52743.0,33.0,0.935,4.4,1.4,6.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0,1.0,3.0,2.0,6,11,-5,0
52746.0,43.0,0.866,2.9,1.5,7.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,3.0,7,11,-4,0
52812.0,50.0,0.9079999999999999,2.4,1.9,7.0,3.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,7,11,-4,0
53212.0,72.0,0.993,4.5,2.6,10.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,3.0,3.0,2.0,10,11,-1,0
53264.0,125.0,0.9329999999999999,5.7,3.3,15.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,15,11,4,1
53536.0,109.0,0.991,6.7,2.8,13.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,13,11,2,1
23102.0,48.0,0.7929999999999999,3.2,1.8,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,7,10,-3,0
24238.0,41.0,0.875,3.9,1.6,7.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,2.0,7,10,-3,0
24249.0,42.0,0.922,3.5,1.6,7.0,3.0,2.0,3.0,2.0,1.0,3.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,7,10,-3,0
24392.0,34.0,0.764,3.1,1.3,6.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,3.0,2.0,6,10,-4,0
24416.0,38.0,0.7879999999999999,3.5,1.7,6.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,6,10,-4,0
24474.0,32.0,0.649,3.2,1.4,6.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,6,10,-4,0
24565.0,25.0,0.976,3.2,1.2,5.0,3.0,3.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,5,10,-5,0
26290.0,116.0,0.982,7.9,3.2,14.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,10,4,1
26301.0,46.0,0.9690000000000001,5.6,1.7,7.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,7,10,-3,0
26312.0,36.0,0.725,5.1,1.4,6.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,6,10,-4,0
26353.0,35.0,0.684,2.9,1.3,6.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6,10,-4,0
26590.0,93.0,1.0,7.3,2.7,12.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12,10,2,1
26592.0,37.0,0.892,6.0,1.5,6.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,2.0,6,10,-4,0
26686.0,45.0,0.883,3.9,1.8,7.0,3.0,3.0,3.0,2.0,1.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,3.0,1.0,7,10,-3,0
26829.0,87.0,0.996,5.6,2.9,11.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11,10,1,1
26860.0,83.0,0.92,6.9,2.6,11.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,11,10,1,1
26867.0,67.0,0.987,7.0,2.0,9.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,9,10,-1,0
26878.0,82.0,0.996,3.0,2.5,11.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,11,10,1,1
27003.0,38.0,0.737,4.6,1.5,6.0,3.0,3.0,3.0,2.0,1.0,3.0,0.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,6,10,-4,0
27069.0,53.0,0.899,6.0,2.1,8.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,8,10,-2,0
27080.0,42.0,0.825,3.4,1.5,7.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,3.0,7,10,-3,0
27150.0,85.0,0.988,8.0,2.3,11.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,11,10,1,1
27266.0,71.0,0.996,7.1,2.4,10.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10,10,0,0
27376.0,95.0,0.973,6.6,3.3,12.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12,10,2,1
27640.0,81.0,1.0,7.0,2.4,11.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,11,10,1,1
28763.0,118.0,0.953,5.5,2.8,14.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,14,10,4,1
29275.0,179.0,1.0,5.6,4.0,22.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,10,5,1
30080.0,28.0,0.7929999999999999,3.3,1.3,5.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,5,10,-5,0
30794.0,62.0,0.9229999999999999,4.4,1.9,9.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,9,10,-1,0
33367.0,79.0,0.9740000000000001,3.9,2.4,11.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,11,10,1,1
33488.0,26.0,0.8,3.3,1.3,5.0,3.0,2.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,1.0,5,10,-5,0
33599.0,105.0,0.937,6.0,2.7,13.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,13,10,3,1
33600.0,49.0,0.752,3.5,1.5,8.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,3.0,8,10,-2,0
33737.0,54.0,0.9209999999999999,5.5,1.8,8.0,3.0,2.0,3.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,8,10,-2,0
33787.0,44.0,0.9259999999999999,3.8,1.6,7.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0,3.0,3.0,7,10,-3,0
33924.0,33.0,0.856,4.2,1.5,6.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,6,10,-4,0
33926.0,46.0,0.9640000000000001,5.1,1.5,7.0,3.0,2.0,3.0,2.0,0.0,2.0,0.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,7,10,-3,0
34052.0,70.0,0.992,6.0,2.5,10.0,3.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,10,10,0,0
34053.0,64.0,0.983,6.5,2.2,9.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,9,10,-1,0
34140.0,126.0,0.996,5.6,3.3,15.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,10,5,1
34299.0,77.0,0.9690000000000001,6.4,2.3,10.0,3.0,2.0,3.0,1.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,10,10,0,0
34806.0,118.0,0.981,7.3,3.4,14.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,14,10,4,1
35118.0,80.0,0.992,8.0,3.3,11.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,11,10,1,1
35138.0,55.0,0.898,6.1,2.3,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,8,10,-2,0
35522.0,107.0,0.935,7.0,2.7,13.0,3.0,2.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,13,10,3,1
35545.0,63.0,0.966,5.0,1.9,9.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,9,10,-1,0
35547.0,65.0,0.9670000000000001,6.1,2.0,9.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,9,10,-1,0
35557.0,71.0,0.7020000000000001,4.9,2.0,7.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,7,10,-3,0
35849.0,35.0,0.958,3.7,1.4,6.0,3.0,3.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,3.0,0.0,3.0,3.0,6,10,-4,0
35882.0,111.0,1.0,6.2,3.4,14.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,10,4,1
35935.0,86.0,0.988,5.5,2.9,11.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,11,10,1,1
36026.0,44.0,0.8390000000000001,5.6,1.5,7.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0,3.0,2.0,3.0,2.0,7,10,-3,0
36061.0,107.0,0.932,6.6,2.8,13.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,0.0,3.0,3.0,3.0,13,10,3,1
36188.0,98.0,1.0,6.2,3.1,12.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,12,10,2,1
37655.0,109.0,0.996,8.0,3.4,14.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,10,4,1
38476.0,157.0,0.977,6.1,3.9,18.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,10,5,1
39344.0,139.0,1.0,6.9,3.8,17.0,3.0,3.0,3.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,10,5,1
39365.0,125.0,1.0,6.9,3.3,15.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,10,5,1
39861.0,131.0,1.0,7.3,4.0,16.0,3.0,3.0,3.0,2.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,15,10,5,1
39903.0,106.0,0.94,4.5,2.8,13.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,13,10,3,1
40655.0,59.0,0.9840000000000001,6.6,2.2,9.0,3.0,2.0,3.0,2.0,1.0,3.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,9,10,-1,0
41030.0,43.0,0.748,5.6,1.6,7.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,7,10,-3,0
42348.0,108.0,0.951,6.5,3.1,13.0,3.0,3.0,2.0,2.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,13,10,3,1
42455.0,96.0,0.996,5.5,3.0,12.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12,10,2,1
42515.0,80.0,0.9690000000000001,4.8,2.8,11.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,11,10,1,1
42521.0,166.0,1.0,7.4,4.0,19.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,10,5,1
42598.0,154.0,1.0,6.7,4.0,18.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,15,10,5,1
42604.0,123.0,1.0,8.0,3.6,15.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,15,10,5,1
42614.0,95.0,0.996,6.5,2.9,12.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12,10,2,1
43847.0,113.0,0.992,6.1,3.2,14.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,14,10,4,1
44744.0,96.0,0.867,6.7,2.4,9.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,9,10,-1,0
45494.0,36.0,0.637,5.1,1.7,6.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,6,10,-4,0
46353.0,134.0,0.915,5.7,3.6,16.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,15,10,5,1
46650.0,114.0,1.0,7.0,3.3,14.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,10,4,1
46803.0,89.0,0.96,4.8,2.8,12.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,12,10,2,1
46924.0,39.0,0.6940000000000001,2.9,1.5,7.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,0.0,0.0,3.0,0.0,7,10,-3,0
47184.0,88.0,0.955,6.3,2.2,11.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11,10,1,1
48143.0,55.0,0.9259999999999999,5.2,1.7,8.0,3.0,2.0,3.0,1.0,0.0,3.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,8,10,-2,0
48623.0,78.0,0.991,4.4,2.3,10.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,10,10,0,0
48709.0,147.0,0.98,6.6,4.0,17.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,10,5,1
48793.0,53.0,0.948,4.4,1.9,8.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,8,10,-2,0
49665.0,121.0,0.9259999999999999,3.4,2.9,15.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,15,10,5,1
49959.0,32.0,0.825,5.0,1.5,6.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,0.0,6,10,-4,0
50227.0,110.0,0.973,7.0,3.3,14.0,3.0,3.0,3.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,14,10,4,1
51001.0,32.0,0.8109999999999999,5.4,1.3,6.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,2.0,6,10,-4,0
51100.0,101.0,0.992,6.3,3.1,13.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13,10,3,1
51106.0,72.0,0.9840000000000001,5.5,2.4,10.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,10,10,0,0
51193.0,93.0,0.95,7.1,2.7,12.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12,10,2,1
51257.0,59.0,0.907,6.3,1.8,9.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,9,10,-1,0
51276.0,89.0,0.996,8.0,2.7,12.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,12,10,2,1
51614.0,62.0,0.9740000000000001,4.5,2.0,9.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,9,10,-1,0
52056.0,68.0,0.9840000000000001,6.1,2.2,9.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,9,10,-1,0
52079.0,41.0,0.718,4.5,1.5,7.0,3.0,2.0,2.0,1.0,0.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,7,10,-3,0
52093.0,86.0,1.0,4.9,2.7,11.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,11,10,1,1
52105.0,104.0,0.9740000000000001,5.8,2.4,13.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,13,10,3,1
52118.0,121.0,0.978,5.3,3.4,15.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,15,10,5,1
52256.0,162.0,1.0,5.5,4.0,19.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,15,10,5,1
53173.0,95.0,0.943,5.2,2.6,12.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,12,10,2,1
53224.0,55.0,0.977,5.6,1.9,8.0,3.0,3.0,3.0,1.0,0.0,3.0,0.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,8,10,-2,0
53232.0,91.0,0.968,4.6,2.6,12.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,12,10,2,1
53241.0,65.0,0.968,5.4,2.1,9.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,9,10,-1,0
